year,experiment,subplot,bg.species,competition.density,native.density,nonnative.density,other.density,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel,year.f
2015,transect,transect_3C,NA,NA,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,2015
2015,transect,transect_3D,NA,NA,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2015
2015,transect,transect_3E,NA,NA,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,2015
2015,transect,transect_4A,NA,NA,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,2015
2015,transect,transect_4B,NA,NA,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,2015
2015,transect,transect_4C,NA,NA,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,2015
2015,transect,transect_4D,NA,NA,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,2015
2015,transect,transect_4E,NA,NA,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2015
2015,transect,transect_5A,NA,NA,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2015
2015,transect,transect_5B,NA,NA,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,2015
2015,transect,transect_5C,NA,NA,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,2015
2015,transect,transect_5D,NA,NA,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,2015
2015,transect,transect_5E,NA,NA,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,2015
2015,transect,transect_6A,NA,NA,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2015
2015,transect,transect_6B,NA,NA,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2015
2015,transect,transect_6C,NA,NA,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,2015
2015,transect,transect_6D,NA,NA,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,2015
2015,transect,transect_6E,NA,NA,1,679.99999998,1,681.99999998,-1.1019330224220611,0.7518991338442955,-0.28493758866020635,0.9970674486802659,2015
2015,transect,transect_7B,NA,NA,0,133.333333322,5,138.333333322,-1.326691245624146,-0.9012537496280175,-0.18236873064094963,0.9638554216837858,2015
2015,transect,transect_7C,NA,NA,1,141.6666667,3,145.6666667,-1.1019330224220611,-0.8760532482200994,-0.23365315965057798,0.9725400457728741,2015
2015,transect,transect_7D,NA,NA,0,313.3333333,5,318.3333333,-1.326691245624146,-0.35692292220113114,-0.18236873064094963,0.9842931937156328,2015
2015,transect,transect_7E,NA,NA,0,859.44444443,2,861.44444443,-1.326691245624146,1.294549927936322,-0.25929537415539217,0.9976783180703854,2015
2015,transect,transect_8A,NA,NA,11,28.88888889,0,39.888888890000004,1.1456492095987878,-1.217100032210021,-0.3105798031650205,0.7242339832945895,2015
2015,transect,transect_8B,NA,NA,8,70,46.66666667,124.66666667,0.47137453999253315,-1.0927775592673539,0.8860568738117816,0.5614973261881953,2015
2015,transect,transect_8C,NA,NA,10,306.66666663,0,316.66666663,0.920890986396703,-0.37708332322948596,-0.3105798031650205,0.9684210526279224,2015
2015,transect,transect_8D,NA,NA,9,113.33333334,80,202.33333334,0.696132763194618,-0.9617349526284082,1.7407973572201132,0.5601317957311324,2015
2015,transect,transect_8E,NA,NA,1,302.22222222,0,303.22222222,-1.1019330224220611,-0.39052359047084034,-0.3105798031650205,0.9967020886771469,2015
2015,transect,transect_9B,NA,NA,0,5.555555555,7,12.555555555,-1.326691245624146,-1.2876614357790224,-0.1310843016313213,0.44247787608152556,2015
2015,transect,transect_9C,NA,NA,0,122.222222222,166.2222222,288.444444422,-1.326691245624146,-0.934854417958208,3.951726073954264,0.4237288135915228,2015
2015,transect,transect_9D,NA,NA,0,105.555555578,3,108.555555578,-1.326691245624146,-0.9852554204353492,-0.23365315965057798,0.9723643807631345,2015
2015,transect,transect_9E,NA,NA,2,155.55555556000002,2,159.55555556000002,-0.8771747992199762,-0.8340524128527222,-0.25929537415539217,0.97493036211769,2015
2016,transect,transect_1A,NA,NA,20,20,0,40,3.1684732184175517,-1.243980566904414,-0.3105798031650205,0.5,2016
2016,transect,transect_1C,NA,NA,3,315,0,318,-0.6524165760178913,-0.3518828218457605,-0.3105798031650205,0.9905660377358491,2016
2016,transect,transect_1E,NA,NA,2,730,0,732,-0.8771747992199762,0.9031021415418367,-0.3105798031650205,0.9972677595628415,2016
2016,transect,transect_3A,NA,NA,10,30.33333333,0,40.33333333,0.920890986396703,-1.2127319453361682,-0.3105798031650205,0.7520661156819889,2016
2016,transect,transect_3C,NA,NA,8,500,0,508,0.47137453999253315,0.20756830641136118,-0.3105798031650205,0.984251968503937,2016
2016,transect,transect_3E,NA,NA,1,556,0,557,-1.1019330224220611,0.3769156749648683,-0.3105798031650205,0.9982046678635548,2016
2016,transect,transect_4A,NA,NA,12,31,0,43,1.3704074328008726,-1.2107159052242606,-0.3105798031650205,0.7209302325581395,2016
2016,transect,transect_4C,NA,NA,10,458,0,468,0.920890986396703,0.08055777999623086,-0.3105798031650205,0.9786324786324786,2016
2016,transect,transect_4E,NA,NA,3,349.33333333,0,352.33333333,-0.6524165760178913,-0.24805675661172616,-0.3105798031650205,0.9914853358561162,2016
2016,transect,transect_5A,NA,NA,22,59.33333333,0,81.33333333,3.6179896648217214,-1.1250342009066736,-0.3105798031650205,0.7295081967102257,2016
2016,transect,transect_5C,NA,NA,9,137,0,146,0.696132763194618,-0.8901655290336937,-0.3105798031650205,0.9383561643835616,2016
2016,transect,transect_5E,NA,NA,0,194.66666663,0,194.66666663,-1.326691245624146,-0.7157780603365002,-0.3105798031650205,1,2016
2016,transect,transect_6A,NA,NA,16,392.11111111,0,408.11111111,2.269440325609212,-0.11869418340441029,-0.3105798031650205,0.9607949904708979,2016
2016,transect,transect_6C,NA,NA,9,1026,0,1035,0.696132763194618,1.798223946753231,-0.3105798031650205,0.991304347826087,2016
2016,transect,transect_6E,NA,NA,2,1133.33333337,160,1295.33333337,-0.8771747992199762,2.1228064032583354,3.792174517605247,0.8749356664986508,2016
2016,transect,transect_8A,NA,NA,14,103,0,117,1.8199238792050423,-0.9929835742268944,-0.3105798031650205,0.8803418803418803,2016
2016,transect,transect_8C,NA,NA,11,702,0,713,1.1456492095987878,0.8184284572650832,-0.3105798031650205,0.9845722300140253,2016
2016,transect,transect_8E,NA,NA,2,89.88888889,0,91.88888889,-0.8771747992199762,-1.0326323628928078,-0.3105798031650205,0.9782345828297674,2016
2016,competition,competition_2,All,1,6,179.77777777777789,NA,185.77777777777789,-0.27634974562323583,-0.20224722804150766,NA,0.9677033492822966,2016
2016,competition,competition_4,All,1,5,366,NA,371,-0.29464400943941493,0.23652237414564592,NA,0.9865229110512129,2016
2016,competition,competition_5,All,1,4.5,272,NA,276.5,-0.30379114134750446,0.01504320740917089,NA,0.9837251356238698,2016
2016,competition,competition_8,All,1,7.5,423.5,NA,431,-0.24890834989896715,0.37200165167061733,NA,0.9825986078886311,2016
2016,competition,competition_11,All,1,3.5,196.33333333333331,NA,199.83333333333331,-0.32208540516368356,-0.16323966794253067,NA,0.9824854045037531,2016
2016,competition,competition_64,AB seed,40,2,233.1111111111111,NA,235.1111111111111,-0.34952680088795224,-0.07658528946762144,NA,0.9914933837429112,2016
2016,competition,competition_68,BH seed,20,6,1354,NA,1360,-0.27634974562323583,2.564409786226894,NA,0.9955882352941177,2016
2016,competition,competition_70,EG seed,80,35.3333333333333,150,NA,185.33333333333331,0.2602819929846841,-0.27240847707859456,NA,0.8093525179856116,2016
2016,competition,competition_72,SP seed,40,11,253,NA,264,-0.18487842654234027,-0.029723858207776187,NA,0.9583333333333334,2016
2016,competition,competition_74,EG seed,10,2,158,NA,160,-0.34952680088795224,-0.25355918629251156,NA,0.9875,2016
2016,competition,competition_80,BH seed,10,5,527.7777777777777,NA,532.7777777777777,-0.29464400943941493,0.6176969211531016,NA,0.9906152241918665,2016
2016,competition,competition_81,BH seed,100,5,1022.2222222222222,NA,1027.2222222222222,-0.29464400943941493,1.7826878100151746,NA,0.9951325040562466,2016
2016,competition,competition_82,AB seed,100,5,215,NA,220,-0.29464400943941493,-0.11925798944167035,NA,0.9772727272727273,2016
2016,competition,competition_84,EG adult,8,11,183.5555555555556,NA,194.5555555555556,-0.18487842654234027,-0.19334617405919086,NA,0.9434608794974301,2016
2016,competition,competition_85,EG adult,4,17,93.8888888888889,NA,110.8888888888889,-0.07511284364526562,-0.40461530828653763,NA,0.8466933867735471,2016
2016,competition,competition_86,SP seed,10,10,95,NA,105,-0.20317269035851937,-0.4019973512329151,NA,0.9047619047619048,2016
2016,competition,competition_43,SP adult,6,11,102,NA,113,-0.18487842654234027,-0.38550422179509247,NA,0.9026548672566371,2016
2016,competition,competition_88,EG seed,40,248,53,NA,301,4.150862097892109,-0.5009561278598507,NA,0.1760797342192691,2016
2016,competition,competition_94,SP seed,100,16,164.2222222222222,NA,180.2222222222222,-0.09340710746144473,-0.23889862679222487,NA,0.9112207151664612,2016
2016,competition,competition_98,AB seed,20,4,84.2222222222222,NA,88.2222222222222,-0.31293827325559403,-0.4273915346530547,NA,0.9546599496221663,2016
2016,competition,competition_99,BD seed,40,12,185.66666666666669,NA,197.66666666666669,-0.16658416272616117,-0.18837205565730789,NA,0.93929173693086,2016
2016,competition,competition_101,EG adult,8,18,47.3333333333333,NA,65.3333333333333,-0.05681857982908651,-0.5143077088333262,NA,0.7244897959183672,2016
2016,competition,competition_31,SP adult,10,17,72.6666666666667,NA,89.6666666666667,-0.07511284364526562,-0.45461828801073,NA,0.8104089219330856,2016
2016,competition,competition_104,SP seed,10,15,56,NA,71,-0.11170137127762383,-0.4938876438150696,NA,0.7887323943661971,2016
2016,competition,competition_106,BD seed,10,2,174.1111111111111,NA,176.1111111111111,-0.34952680088795224,-0.2155988090149834,NA,0.9886435331230284,2016
2016,competition,competition_107,EG seed,100,378,142,NA,520,6.529116393995392,-0.29125776786467755,NA,0.27307692307692305,2016
2016,competition,competition_108,AB seed,100,13,110.4444444444444,NA,123.4444444444444,-0.14828989890998204,-0.36560774818756053,NA,0.8946894689468946,2016
2016,competition,competition_32,SP adult,10,25,42,NA,67,0.07124126688416725,-0.5268739026907148,NA,0.6268656716417911,2016
2016,competition,competition_111,BD seed,20,9,139,NA,148,-0.22146695417469847,-0.29832625190945866,NA,0.9391891891891891,2016
2016,competition,competition_112,BH seed,40,7,1332.111111111111,NA,1339.111111111111,-0.2580554818070567,2.512836032270528,NA,0.9947726518420179,2016
2016,competition,competition_113,BD seed,20,18,307.2222222222222,NA,325.2222222222222,-0.05681857982908651,0.09803244600900834,NA,0.9446532285616672,2016
2016,competition,competition_114,AB seed,20,16,68.8888888888889,NA,84.8888888888889,-0.09340710746144473,-0.46351934199304695,NA,0.8115183246073299,2016
2016,competition,competition_121,BD seed,100,18,290,NA,308,-0.05681857982908651,0.0574541116778576,NA,0.9415584415584416,2016
2016,competition,competition_127,AB seed,80,9,179.66666666666669,NA,188.66666666666669,-0.22146695417469847,-0.20250902374687013,NA,0.9522968197879859,2016
2016,competition,competition_128,SP seed,80,16,169.33333333333331,NA,185.33333333333331,-0.09340710746144473,-0.22685602434556074,NA,0.9136690647482014,2016
2016,competition,competition_129,SP seed,80,18,138,NA,156,-0.05681857982908651,-0.30068241325771905,NA,0.8846153846153846,2016
2016,competition,competition_38,SP adult,8,14,39,NA,53,-0.12999563509380294,-0.5339423867354959,NA,0.7358490566037735,2016
2016,competition,competition_130,EG adult,10,12,19.88888888888889,NA,31.88888888888889,-0.16658416272616117,-0.5789712480578053,NA,0.6236933797909407,2016
2016,competition,competition_136,BH seed,80,4,1200,NA,1204,-0.31293827325559403,2.2015609385947967,NA,0.9966777408637874,2016
2016,competition,competition_138,BH seed,80,9,2546,NA,2555,-0.22146695417469847,5.372954113353258,NA,0.9964774951076321,2016
2016,competition,competition_58,SP adult,2,12,92,NA,104,-0.16658416272616117,-0.4090658352776962,NA,0.8846153846153846,2016
2016,competition,competition_140,EG seed,10,23,105.2222222222222,NA,128.2222222222222,0.03465273925180903,-0.37791214633958686,NA,0.8206239168110918,2016
2016,competition,competition_143,EG seed,20,62,166.33333333333331,NA,228.33333333333331,0.7481290280827942,-0.23392450839034185,NA,0.7284671532846715,2016
2016,competition,competition_147,BD seed,10,3,357,NA,360,-0.33123253707177314,0.21531692201130256,NA,0.9916666666666667,2016
2016,competition,competition_149,SP seed,40,12,32,NA,44,-0.16658416272616117,-0.5504355161733185,NA,0.7272727272727273,2016
2016,competition,competition_152,EG adult,10,18,80,NA,98,-0.05681857982908651,-0.4373397714568206,NA,0.8163265306122449,2016
2016,competition,competition_157,EG adult,6,11,142,NA,153,-0.18487842654234027,-0.29125776786467755,NA,0.9281045751633987,2016
2016,competition,competition_59,SP adult,2,8,57.2222222222222,NA,65.2222222222222,-0.2397612179908776,-0.4910078910560847,NA,0.877342419080068,2016
2016,competition,competition_162,EG adult,6,8,116,NA,124,-0.2397612179908776,-0.35251796291944726,NA,0.9354838709677419,2016
2016,competition,competition_167,AB seed,40,6,163,NA,169,-0.27634974562323583,-0.24177837955120973,NA,0.9644970414201184,2016
2016,competition,competition_170,EG seed,100,183,226.88888888888889,NA,409.8888888888889,2.9617349498404666,-0.09124584896790815,NA,0.553537544049878,2016
2016,competition,competition_171,BH seed,40,3,1108.7777777777778,NA,1111.7777777777778,-0.33123253707177314,1.9866266644923782,NA,0.9973016190285828,2016
2016,competition,competition_172,EG seed,20,33,142,NA,175,0.2175953774136001,-0.29125776786467755,NA,0.8114285714285714,2016
2016,competition,competition_175,EG adult,2,8,26,NA,34,-0.2397612179908776,-0.5645724842628808,NA,0.7647058823529411,2016
2016,competition,competition_13,All,1,2,100.22222222222221,NA,102.22222222222221,-0.34952680088795224,-0.38969295308088864,NA,0.9804347826086957,2016
2016,competition,competition_15,All,1,2.5,156.72222222222223,NA,159.22222222222223,-0.34037966897986266,-0.2565698369041776,NA,0.9842986741102582,2016
2016,competition,competition_17,All,1,3,113.1111111111111,NA,116.1111111111111,-0.33123253707177314,-0.35932465125886615,NA,0.9741626794258373,2016
2016,competition,competition_22,All,1,3.5,41.05555555555556,NA,44.55555555555556,-0.32208540516368356,-0.529099166186294,NA,0.9214463840399002,2016
2016,competition,competition_187,BD seed,80,7,167.1111111111111,NA,174.1111111111111,-0.2580554818070567,-0.23209193845280604,NA,0.9597957881301851,2016
2016,competition,competition_188,AB seed,10,5,215,NA,220,-0.29464400943941493,-0.11925798944167035,NA,0.9772727272727273,2016
2016,competition,competition_191,BD seed,80,3,679.7777777777778,NA,682.7777777777778,-0.33123253707177314,0.9758334460886785,NA,0.995606183889341,2016
2016,competition,competition_196,BH seed,20,3,1054.6666666666667,NA,1057.6666666666667,-0.33123253707177314,1.859132155980956,NA,0.9971635676016388,2016
2016,competition,competition_199,BD seed,40,7,78,NA,85,-0.2580554818070567,-0.4420520941533414,NA,0.9176470588235294,2016
2016,competition,competition_210,EG seed,40,16,59.3333333333333,NA,75.3333333333333,-0.09340710746144473,-0.4860337726542017,NA,0.7876106194690264,2016
2016,competition,competition_211,EG seed,80,36,49,NA,85,0.27247816886213744,-0.5103807732528922,NA,0.5764705882352941,2016
2016,competition,competition_52,SP adult,4,8,35.4444444444444,NA,43.4444444444444,-0.2397612179908776,-0.5423198493070884,NA,0.815856777493606,2016
2016,competition,competition_41,SP adult,8,11,91.3333333333333,NA,102.3333333333333,-0.18487842654234027,-0.4106366095098698,NA,0.8925081433224755,2016
2016,competition,competition_212,EG adult,2,5,52,NA,57,-0.29464400943941493,-0.5033122892081111,NA,0.9122807017543859,2016
2016,competition,competition_213,SP seed,20,9,240,NA,249,-0.22146695417469847,-0.06035395573516103,NA,0.963855421686747,2016
2016,competition,competition_218,SP seed,100,10,104,NA,114,-0.20317269035851937,-0.3807918990985717,NA,0.9122807017543859,2016
2016,competition,competition_220,AB seed,80,1,76.3333333333333,NA,77.3333333333333,-0.36782106470413134,-0.4459790297337754,NA,0.9870689655172413,2016
2016,competition,competition_221,EG adult,4,6,59.6666666666667,NA,65.6666666666667,-0.27634974562323583,-0.48524838553811483,NA,0.9086294416243655,2016
2016,competition,competition_224,BH seed,100,4,2576.6666666666665,NA,2580.6666666666665,-0.31293827325559403,5.445209728033242,NA,0.998450012916559,2016
2016,competition,competition_225,AB seed,10,3,54,NA,57,-0.33123253707177314,-0.49859996651159033,NA,0.9473684210526315,2016
2016,competition,competition_230,BD seed,100,7,282.9999999999997,NA,289.9999999999997,-0.2580554818070567,0.04096098224003432,NA,0.9758620689655172,2016
2016,competition,competition_231,BH seed,10,5,870,NA,875,-0.29464400943941493,1.4240276936688736,NA,0.9942857142857143,2016
2016,competition,competition_232,SP seed,20,8,70,NA,78,-0.2397612179908776,-0.4609013849394244,NA,0.8974358974358975,2016
2016,competition,competition_53,SP adult,4,3,18,NA,21,-0.33123253707177314,-0.5834217750489638,NA,0.8571428571428571,2016
2016,competition,competition_47,SP adult,6,7,95,NA,102,-0.2580554818070567,-0.4019973512329151,NA,0.9313725490196079,2016
2016,competition,competition_24,All,1,1.5,104.6666666666667,NA,106.1666666666667,-0.3586739327960418,-0.3792211248663981,NA,0.9858712715855573,2016
