year,experiment,plot,subplot,bg.species,competition.density,host,grass.group,nonnative,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,total.density,natdens.s,nondens.s,nonnative.rel,leaves.healthy
2016,competition,competition_127,competition_127,AB seed,80,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,9,179.66666666666669,188.66666666666669,-0.22146695417469847,-0.20250902374687013,0.9522968197879859,0
2016,competition,competition_127,competition_127,AB seed,80,SP,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,9,179.66666666666669,188.66666666666669,-0.22146695417469847,-0.20250902374687013,0.9522968197879859,0
2016,competition,competition_128,competition_128,SP seed,80,AB,"non-native
annual",1,0.01,1,1,NA,NA,NA,NA,0.01,0.01,NA,NA,NA,NA,2,2,1,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,0
2016,competition,competition_128,competition_128,SP seed,80,BH,"non-native
annual",1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,3
2016,competition,competition_128,competition_128,SP seed,80,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,0
2016,competition,competition_128,competition_128,SP seed,80,SP,"native
perennial",0,0.016666666666666666,0,1,0,NA,NA,NA,0,0.05,0,NA,NA,NA,1,3,0.3333333333333333,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,2
2016,competition,competition_128,competition_128,SP seed,80,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,0
2016,competition,competition_128,competition_128,SP seed,80,SP,"native
perennial",0,0.05,1,1,1,NA,NA,NA,0.05,0.05,0.05,NA,NA,NA,3,3,1,16,169.33333333333331,185.33333333333331,-0.09340710746144473,-0.22685602434556074,0.9136690647482014,0
2016,competition,competition_129,competition_129,SP seed,80,AB,"non-native
annual",1,0.05333333333333333,1,1,1,NA,NA,NA,0.05,0.1,0.01,NA,NA,NA,3,3,1,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,0
2016,competition,competition_129,competition_129,SP seed,80,BH,"non-native
annual",1,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,2
2016,competition,competition_129,competition_129,SP seed,80,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,0
2016,competition,competition_129,competition_129,SP seed,80,SP,"native
perennial",0,0.006666666666666666,1,0,1,NA,NA,NA,0.01,0,0.01,NA,NA,NA,2,3,0.6666666666666666,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,1
2016,competition,competition_129,competition_129,SP seed,80,EG,"native
perennial",0,0.006666666666666666,1,1,0,NA,NA,NA,0.01,0.01,0,NA,NA,NA,2,3,0.6666666666666666,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,1
2016,competition,competition_129,competition_129,SP seed,80,SP,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.05,0.01,0.01,NA,NA,NA,3,3,1,18,138,156,-0.05681857982908651,-0.30068241325771905,0.8846153846153846,0
2016,competition,competition_38,competition_38,SP adult,8,AB,"non-native
annual",1,0.006666666666666666,1,1,0,NA,NA,NA,0.01,0.01,0,NA,NA,NA,2,3,0.6666666666666666,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,1
2016,competition,competition_38,competition_38,SP adult,8,BD,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,1
2016,competition,competition_38,competition_38,SP adult,8,BH,"non-native
annual",1,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,0
2016,competition,competition_38,competition_38,SP adult,8,EG,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,3
2016,competition,competition_38,competition_38,SP adult,8,EG,"native
perennial",0,0.016666666666666666,0,1,0,NA,NA,NA,0,0.05,0,NA,NA,NA,1,3,0.3333333333333333,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,2
2016,competition,competition_38,competition_38,SP adult,8,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.001,0.05,0.01,NA,NA,NA,3,3,1,14,39,53,-0.12999563509380294,-0.5339423867354959,0.7358490566037735,0
2016,competition,competition_130,competition_130,EG adult,10,AB,"non-native
annual",1,0.05,1,1,NA,NA,NA,NA,0.05,0.05,NA,NA,NA,NA,2,2,1,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,0
2016,competition,competition_130,competition_130,EG adult,10,BD,"non-native
annual",1,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,0
2016,competition,competition_130,competition_130,EG adult,10,BH,"non-native
annual",1,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,2
2016,competition,competition_130,competition_130,EG adult,10,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,0
2016,competition,competition_130,competition_130,EG adult,10,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,0
2016,competition,competition_130,competition_130,EG adult,10,SP,"native
perennial",0,0.006666666666666666,1,1,0,NA,NA,NA,0.01,0.01,0,NA,NA,NA,2,3,0.6666666666666666,12,19.88888888888889,31.88888888888889,-0.16658416272616117,-0.5789712480578053,0.6236933797909407,1
2016,competition,competition_136,competition_136,BH seed,80,AB,"non-native
annual",1,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,4,1200,1204,-0.31293827325559403,2.2015609385947967,0.9966777408637874,2
2016,competition,competition_136,competition_136,BH seed,80,EG,"native
perennial",0,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,4,1200,1204,-0.31293827325559403,2.2015609385947967,0.9966777408637874,1
2016,competition,competition_136,competition_136,BH seed,80,SP,"native
perennial",0,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,4,1200,1204,-0.31293827325559403,2.2015609385947967,0.9966777408637874,0
2016,competition,competition_136,competition_136,BH seed,80,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,4,1200,1204,-0.31293827325559403,2.2015609385947967,0.9966777408637874,0
2016,competition,competition_136,competition_136,BH seed,80,SP,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.05,0.01,0.01,NA,NA,NA,3,3,1,4,1200,1204,-0.31293827325559403,2.2015609385947967,0.9966777408637874,0
2016,competition,competition_138,competition_138,BH seed,80,AB,"non-native
annual",1,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666,9,2546,2555,-0.22146695417469847,5.372954113353258,0.9964774951076321,1
2016,competition,competition_138,competition_138,BH seed,80,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,9,2546,2555,-0.22146695417469847,5.372954113353258,0.9964774951076321,0
2016,competition,competition_138,competition_138,BH seed,80,SP,"native
perennial",0,0.006666666666666666,1,0,1,NA,NA,NA,0.01,0,0.01,NA,NA,NA,2,3,0.6666666666666666,9,2546,2555,-0.22146695417469847,5.372954113353258,0.9964774951076321,1
2016,competition,competition_58,competition_58,SP adult,2,AB,"non-native
annual",1,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,12,92,104,-0.16658416272616117,-0.4090658352776962,0.8846153846153846,0
2016,competition,competition_58,competition_58,SP adult,2,BH,"non-native
annual",1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,12,92,104,-0.16658416272616117,-0.4090658352776962,0.8846153846153846,2
2016,competition,competition_58,competition_58,SP adult,2,EG,"native
perennial",0,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,12,92,104,-0.16658416272616117,-0.4090658352776962,0.8846153846153846,2
2016,competition,competition_58,competition_58,SP adult,2,SP,"native
perennial",0,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,12,92,104,-0.16658416272616117,-0.4090658352776962,0.8846153846153846,2
2016,competition,competition_58,competition_58,SP adult,2,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,12,92,104,-0.16658416272616117,-0.4090658352776962,0.8846153846153846,0
2016,competition,competition_140,competition_140,EG seed,10,AB,"non-native
annual",1,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,23,105.2222222222222,128.2222222222222,0.03465273925180903,-0.37791214633958686,0.8206239168110918,0
2016,competition,competition_140,competition_140,EG seed,10,BD,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,23,105.2222222222222,128.2222222222222,0.03465273925180903,-0.37791214633958686,0.8206239168110918,1
2016,competition,competition_140,competition_140,EG seed,10,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,23,105.2222222222222,128.2222222222222,0.03465273925180903,-0.37791214633958686,0.8206239168110918,0
2016,competition,competition_140,competition_140,EG seed,10,SP,"native
perennial",0,0.02,0,1,1,NA,NA,NA,0,0.01,0.05,NA,NA,NA,2,3,0.6666666666666666,23,105.2222222222222,128.2222222222222,0.03465273925180903,-0.37791214633958686,0.8206239168110918,1
2016,competition,competition_140,competition_140,EG seed,10,EG,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.01,0.001,NA,NA,NA,3,3,1,23,105.2222222222222,128.2222222222222,0.03465273925180903,-0.37791214633958686,0.8206239168110918,0
2016,competition,competition_143,competition_143,EG seed,20,BD,"non-native
annual",1,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333,62,166.33333333333331,228.33333333333331,0.7481290280827942,-0.23392450839034185,0.7284671532846715,2
2016,competition,competition_143,competition_143,EG seed,20,EG,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.01,0.001,NA,NA,NA,3,3,1,62,166.33333333333331,228.33333333333331,0.7481290280827942,-0.23392450839034185,0.7284671532846715,0
2016,competition,competition_143,competition_143,EG seed,20,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.001,0.01,NA,NA,NA,3,3,1,62,166.33333333333331,228.33333333333331,0.7481290280827942,-0.23392450839034185,0.7284671532846715,0
2016,competition,competition_143,competition_143,EG seed,20,EG,"native
perennial",0,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666,62,166.33333333333331,228.33333333333331,0.7481290280827942,-0.23392450839034185,0.7284671532846715,1
2016,competition,competition_147,competition_147,BD seed,10,AB,"non-native
annual",1,0.003333333333333333,0,1,0,NA,NA,NA,0,0.01,0,NA,NA,NA,1,3,0.3333333333333333,3,357,360,-0.33123253707177314,0.21531692201130256,0.9916666666666667,2
2016,competition,competition_147,competition_147,BD seed,10,BD,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,3,357,360,-0.33123253707177314,0.21531692201130256,0.9916666666666667,1
2016,competition,competition_147,competition_147,BD seed,10,EG,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,3,357,360,-0.33123253707177314,0.21531692201130256,0.9916666666666667,3
2016,competition,competition_147,competition_147,BD seed,10,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,3,357,360,-0.33123253707177314,0.21531692201130256,0.9916666666666667,0
2016,competition,competition_147,competition_147,BD seed,10,SP,"native
perennial",0,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,3,357,360,-0.33123253707177314,0.21531692201130256,0.9916666666666667,0
2016,competition,competition_149,competition_149,SP seed,40,AB,"non-native
annual",1,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,0
2016,competition,competition_149,competition_149,SP seed,40,BD,"non-native
annual",1,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,0
2016,competition,competition_149,competition_149,SP seed,40,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,1
2016,competition,competition_149,competition_149,SP seed,40,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,0
2016,competition,competition_149,competition_149,SP seed,40,SP,"native
perennial",0,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,1
2016,competition,competition_149,competition_149,SP seed,40,EG,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,0
2016,competition,competition_149,competition_149,SP seed,40,SP,"native
perennial",0,0.006666666666666666,1,0,1,NA,NA,NA,0.01,0,0.01,NA,NA,NA,2,3,0.6666666666666666,12,32,44,-0.16658416272616117,-0.5504355161733185,0.7272727272727273,1
2016,competition,competition_152,competition_152,EG adult,10,AB,"non-native
annual",1,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,0
2016,competition,competition_152,competition_152,EG adult,10,BH,"non-native
annual",1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,2
2016,competition,competition_152,competition_152,EG adult,10,EG,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,1
2016,competition,competition_152,competition_152,EG adult,10,SP,"native
perennial",0,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,2
2016,competition,competition_152,competition_152,EG adult,10,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,0
2016,competition,competition_152,competition_152,EG adult,10,SP,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,18,80,98,-0.05681857982908651,-0.4373397714568206,0.8163265306122449,0
2016,competition,competition_157,competition_157,EG adult,6,AB,"non-native
annual",1,0.003333333333333333,0,0,1,NA,NA,NA,0,0,0.01,NA,NA,NA,1,3,0.3333333333333333,11,142,153,-0.18487842654234027,-0.29125776786467755,0.9281045751633987,2
2016,competition,competition_157,competition_157,EG adult,6,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,11,142,153,-0.18487842654234027,-0.29125776786467755,0.9281045751633987,1
2016,competition,competition_157,competition_157,EG adult,6,EG,"native
perennial",0,0.003666666666666667,0,1,1,NA,NA,NA,0,0.001,0.01,NA,NA,NA,2,3,0.6666666666666666,11,142,153,-0.18487842654234027,-0.29125776786467755,0.9281045751633987,1
2016,competition,competition_157,competition_157,EG adult,6,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,11,142,153,-0.18487842654234027,-0.29125776786467755,0.9281045751633987,0
2016,competition,competition_157,competition_157,EG adult,6,SP,"native
perennial",0,0.050333333333333334,1,1,1,NA,NA,NA,0.001,0.05,0.1,NA,NA,NA,3,3,1,11,142,153,-0.18487842654234027,-0.29125776786467755,0.9281045751633987,0
2016,competition,competition_59,competition_59,SP adult,2,AB,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,1
2016,competition,competition_59,competition_59,SP adult,2,BD,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,1
2016,competition,competition_59,competition_59,SP adult,2,BH,"non-native
annual",1,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,2
2016,competition,competition_59,competition_59,SP adult,2,EG,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,1
2016,competition,competition_59,competition_59,SP adult,2,SP,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,0
2016,competition,competition_59,competition_59,SP adult,2,SP,"native
perennial",0,0.08333333333333334,1,1,1,NA,NA,NA,0.1,0.1,0.05,NA,NA,NA,3,3,1,8,57.2222222222222,65.2222222222222,-0.2397612179908776,-0.4910078910560847,0.877342419080068,0
2016,competition,competition_162,competition_162,EG adult,6,AB,"non-native
annual",1,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,0
2016,competition,competition_162,competition_162,EG adult,6,BD,"non-native
annual",1,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,1
2016,competition,competition_162,competition_162,EG adult,6,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,1
2016,competition,competition_162,competition_162,EG adult,6,SP,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,0
2016,competition,competition_162,competition_162,EG adult,6,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,0
2016,competition,competition_162,competition_162,EG adult,6,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.01,0.001,NA,NA,NA,3,3,1,8,116,124,-0.2397612179908776,-0.35251796291944726,0.9354838709677419,0
2016,competition,competition_167,competition_167,AB seed,40,AB,"non-native
annual",1,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,2
2016,competition,competition_167,competition_167,AB seed,40,BD,"non-native
annual",1,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,0
2016,competition,competition_167,competition_167,AB seed,40,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,1
2016,competition,competition_167,competition_167,AB seed,40,SP,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,3
2016,competition,competition_167,competition_167,AB seed,40,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,1
2016,competition,competition_167,competition_167,AB seed,40,SP,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1,6,163,169,-0.27634974562323583,-0.24177837955120973,0.9644970414201184,0
2016,competition,competition_170,competition_170,EG seed,100,AB,"non-native
annual",1,0.01,1,1,NA,NA,NA,NA,0.01,0.01,NA,NA,NA,NA,2,2,1,183,226.88888888888889,409.8888888888889,2.9617349498404666,-0.09124584896790815,0.553537544049878,0
2016,competition,competition_170,competition_170,EG seed,100,EG,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1,183,226.88888888888889,409.8888888888889,2.9617349498404666,-0.09124584896790815,0.553537544049878,0
2016,competition,competition_170,competition_170,EG seed,100,SP,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,183,226.88888888888889,409.8888888888889,2.9617349498404666,-0.09124584896790815,0.553537544049878,3
2016,competition,competition_170,competition_170,EG seed,100,EG,"native
perennial",0,0.017,0,1,1,NA,NA,NA,0,0.05,0.001,NA,NA,NA,2,3,0.6666666666666666,183,226.88888888888889,409.8888888888889,2.9617349498404666,-0.09124584896790815,0.553537544049878,1
2016,competition,competition_170,competition_170,EG seed,100,SP,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,183,226.88888888888889,409.8888888888889,2.9617349498404666,-0.09124584896790815,0.553537544049878,0
2016,competition,competition_171,competition_171,BH seed,40,BD,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,3,1108.7777777777778,1111.7777777777778,-0.33123253707177314,1.9866266644923782,0.9973016190285828,1
2016,competition,competition_171,competition_171,BH seed,40,EG,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,3,1108.7777777777778,1111.7777777777778,-0.33123253707177314,1.9866266644923782,0.9973016190285828,1
2016,competition,competition_171,competition_171,BH seed,40,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,3,1108.7777777777778,1111.7777777777778,-0.33123253707177314,1.9866266644923782,0.9973016190285828,0
2016,competition,competition_171,competition_171,BH seed,40,SP,"native
perennial",0,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1,3,1108.7777777777778,1111.7777777777778,-0.33123253707177314,1.9866266644923782,0.9973016190285828,0
2016,competition,competition_172,competition_172,EG seed,20,BH,"non-native
annual",1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,33,142,175,0.2175953774136001,-0.29125776786467755,0.8114285714285714,2
2016,competition,competition_172,competition_172,EG seed,20,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,33,142,175,0.2175953774136001,-0.29125776786467755,0.8114285714285714,1
2016,competition,competition_172,competition_172,EG seed,20,SP,"native
perennial",0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,33,142,175,0.2175953774136001,-0.29125776786467755,0.8114285714285714,1
2016,competition,competition_172,competition_172,EG seed,20,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,33,142,175,0.2175953774136001,-0.29125776786467755,0.8114285714285714,0
2016,competition,competition_172,competition_172,EG seed,20,SP,"native
perennial",0,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,33,142,175,0.2175953774136001,-0.29125776786467755,0.8114285714285714,0
2016,competition,competition_175,competition_175,EG adult,2,AB,"non-native
annual",1,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,0
2016,competition,competition_175,competition_175,EG adult,2,BH,"non-native
annual",1,0.0055000000000000005,1,1,NA,NA,NA,NA,0.01,0.001,NA,NA,NA,NA,2,2,1,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,0
2016,competition,competition_175,competition_175,EG adult,2,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,0
2016,competition,competition_175,competition_175,EG adult,2,SP,"native
perennial",0,0.003666666666666667,1,0,1,NA,NA,NA,0.01,0,0.001,NA,NA,NA,2,3,0.6666666666666666,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,1
2016,competition,competition_175,competition_175,EG adult,2,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,0
2016,competition,competition_175,competition_175,EG adult,2,SP,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.05,0.01,0.01,NA,NA,NA,3,3,1,8,26,34,-0.2397612179908776,-0.5645724842628808,0.7647058823529411,0
2016,competition,competition_13,competition_13,All,1,AB,"non-native
annual",1,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1,2,100.22222222222221,102.22222222222221,-0.34952680088795224,-0.38969295308088864,0.9804347826086957,0
