year,experiment,plot,subplot,host,plant,leaf,infected,native.density,nonnative.density,other.density,nonnative,origin,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel
2015,transect,transect_2,transect_2C,AB,22,leaf1f,0,4,353.88888887,4,1,non-native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,AB,23,leaf1f,0,4,353.88888887,4,1,non-native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,SP,27,leaf1f,1,4,353.88888887,4,0,native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,SP,28,leaf1f,0,4,353.88888887,4,0,native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,SP,29,leaf1f,1,4,353.88888887,4,0,native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2E,AB,30,leaf1f,0,10,141.66666666999998,0,1,non-native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_2,transect_2E,AB,31,leaf1f,1,10,141.66666666999998,0,1,non-native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_2,transect_2E,AB,32,leaf1f,0,10,141.66666666999998,0,1,non-native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_2,transect_2E,SP,33,leaf1f,1,10,141.66666666999998,0,0,native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_2,transect_2E,SP,34,leaf1f,1,10,141.66666666999998,0,0,native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_2,transect_2E,SP,35,leaf1f,1,10,141.66666666999998,0,0,native,151.66666666999998,0.6302702888832228,-0.7955439458296037,-0.17378249294603257,0.9340659340673831
2015,transect,transect_3,transect_3A,AB,36,leaf1f,0,8,165.000000001,0,1,non-native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,AB,37,leaf1f,1,8,165.000000001,0,1,non-native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,AB,38,leaf1f,1,8,165.000000001,0,1,non-native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,AB,39,leaf1f,1,8,165.000000001,0,1,non-native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,SP,40,leaf1f,1,8,165.000000001,0,0,native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,SP,41,leaf1f,1,8,165.000000001,0,0,native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3A,SP,42,leaf1f,1,8,165.000000001,0,0,native,173.000000001,0.1792729312526327,-0.7212919199679316,-0.17378249294603257,0.9537572254337933
2015,transect,transect_3,transect_3C,AB,43,leaf1f,1,6,623.33333337,0,1,non-native,629.33333337,-0.2717244263779574,0.7372300168599796,-0.17378249294603257,0.9904661016954708
2015,transect,transect_3,transect_3C,SP,44,leaf1f,1,6,623.33333337,0,0,native,629.33333337,-0.2717244263779574,0.7372300168599796,-0.17378249294603257,0.9904661016954708
2015,transect,transect_3,transect_3C,SP,45,leaf1f,1,6,623.33333337,0,0,native,629.33333337,-0.2717244263779574,0.7372300168599796,-0.17378249294603257,0.9904661016954708
2015,transect,transect_3,transect_3C,SP,46,leaf1f,1,6,623.33333337,0,0,native,629.33333337,-0.2717244263779574,0.7372300168599796,-0.17378249294603257,0.9904661016954708
2015,transect,transect_3,transect_3E,AB,47,leaf1f,1,1,648.88888892,0,1,non-native,649.88888892,-1.3992178204544325,0.8185536642227405,-0.17378249294603257,0.9984612754317714
2015,transect,transect_3,transect_3E,AB,48,leaf1f,1,1,648.88888892,0,1,non-native,649.88888892,-1.3992178204544325,0.8185536642227405,-0.17378249294603257,0.9984612754317714
2015,transect,transect_3,transect_3E,BD,49,leaf1f,1,1,648.88888892,0,1,non-native,649.88888892,-1.3992178204544325,0.8185536642227405,-0.17378249294603257,0.9984612754317714
2015,transect,transect_3,transect_3E,BD,50,leaf1f,1,1,648.88888892,0,1,non-native,649.88888892,-1.3992178204544325,0.8185536642227405,-0.17378249294603257,0.9984612754317714
2015,transect,transect_3,transect_3E,SP,51,leaf1f,1,1,648.88888892,0,0,native,649.88888892,-1.3992178204544325,0.8185536642227405,-0.17378249294603257,0.9984612754317714
2015,transect,transect_4,transect_4A,AB,52,leaf1f,1,7,368.88888894400003,0,1,non-native,375.88888894400003,-0.04622574756266235,-0.07247064613005377,-0.17378249294603257,0.9813774756160912
2015,transect,transect_4,transect_4A,AB,53,leaf1f,0,7,368.88888894400003,0,1,non-native,375.88888894400003,-0.04622574756266235,-0.07247064613005377,-0.17378249294603257,0.9813774756160912
2015,transect,transect_4,transect_4A,SP,54,leaf1f,1,7,368.88888894400003,0,0,native,375.88888894400003,-0.04622574756266235,-0.07247064613005377,-0.17378249294603257,0.9813774756160912
2015,transect,transect_4,transect_4A,SP,55,leaf1f,1,7,368.88888894400003,0,0,native,375.88888894400003,-0.04622574756266235,-0.07247064613005377,-0.17378249294603257,0.9813774756160912
2015,transect,transect_4,transect_4A,SP,56,leaf1f,1,7,368.88888894400003,0,0,native,375.88888894400003,-0.04622574756266235,-0.07247064613005377,-0.17378249294603257,0.9813774756160912
2015,transect,transect_4,transect_4C,AB,57,leaf1f,1,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,AB,58,leaf1f,1,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,AB,59,leaf1f,1,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,BD,60,leaf1f,1,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,BD,61,leaf1f,1,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,BD,62,leaf1f,0,7,344.444444422,0,1,non-native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,SP,63,leaf1f,1,7,344.444444422,0,0,native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,SP,64,leaf1f,1,7,344.444444422,0,0,native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4C,SP,65,leaf1f,1,7,344.444444422,0,0,native,351.444444422,-0.04622574756266235,-0.15025848300162206,-0.17378249294603257,0.9800822004413458
2015,transect,transect_4,transect_4E,AB,66,leaf1f,0,1,915.55555552,0,1,non-native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_4,transect_4E,AB,67,leaf1f,1,1,915.55555552,0,1,non-native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_4,transect_4E,AB,68,leaf1f,0,1,915.55555552,0,1,non-native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_4,transect_4E,BD,69,leaf1f,1,1,915.55555552,0,1,non-native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_4,transect_4E,BD,70,leaf1f,1,1,915.55555552,0,1,non-native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_4,transect_4E,SP,71,leaf1f,1,1,915.55555552,0,0,native,916.55555552,-1.3992178204544325,1.6671482453717041,-0.17378249294603257,0.9989089586616137
2015,transect,transect_5,transect_5A,BD,72,leaf1f,0,7,489.999999963,0,1,non-native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5A,BD,73,leaf1f,1,7,489.999999963,0,1,non-native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5A,BH,74,leaf1f,0,7,489.999999963,0,1,non-native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5A,EG,75,leaf1f,1,7,489.999999963,0,0,native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5A,EG,76,leaf1f,0,7,489.999999963,0,0,native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5A,EG,77,leaf1f,1,7,489.999999963,0,0,native,496.999999963,-0.04622574756266235,0.3129327259449992,-0.17378249294603257,0.9859154929566979
2015,transect,transect_5,transect_5C,AB,78,leaf1f,0,5,292.77777781,0,1,non-native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5C,BH,79,leaf1f,0,5,292.77777781,0,1,non-native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5C,BH,80,leaf1f,1,5,292.77777781,0,1,non-native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5C,EG,81,leaf1f,1,5,292.77777781,0,0,native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5C,EG,82,leaf1f,1,5,292.77777781,0,0,native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5C,SP,83,leaf1f,1,5,292.77777781,0,0,native,297.77777781,-0.49722310519325247,-0.31467368296637577,-0.17378249294603257,0.9832089552256975
2015,transect,transect_5,transect_5E,BD,84,leaf1f,0,2,1630,0,1,non-native,1632,-1.1737191416391375,3.940674561381497,-0.17378249294603257,0.9987745098039216
2015,transect,transect_5,transect_5E,BH,85,leaf1f,1,2,1630,0,1,non-native,1632,-1.1737191416391375,3.940674561381497,-0.17378249294603257,0.9987745098039216
2015,transect,transect_5,transect_5E,EG,86,leaf1f,1,2,1630,0,0,native,1632,-1.1737191416391375,3.940674561381497,-0.17378249294603257,0.9987745098039216
2015,transect,transect_5,transect_5E,EG,87,leaf1f,1,2,1630,0,0,native,1632,-1.1737191416391375,3.940674561381497,-0.17378249294603257,0.9987745098039216
2015,transect,transect_6,transect_6A,AB,88,leaf1f,1,8,577.7777777800001,0,1,non-native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,AB,89,leaf1f,1,8,577.7777777800001,0,1,non-native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,BD,90,leaf1f,1,8,577.7777777800001,0,1,non-native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,BD,91,leaf1f,1,8,577.7777777800001,0,1,non-native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,BH,92,leaf1f,1,8,577.7777777800001,0,1,non-native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,EG,93,leaf1f,1,8,577.7777777800001,0,0,native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,EG,94,leaf1f,1,8,577.7777777800001,0,0,native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,EG,95,leaf1f,1,8,577.7777777800001,0,0,native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6A,SP,96,leaf1f,1,8,577.7777777800001,0,0,native,585.7777777800001,0.1792729312526327,0.5922617757678463,-0.17378249294603257,0.9863429438543766
2015,transect,transect_6,transect_6C,AB,97,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,AB,98,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,BD,99,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,BD,100,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,BD,101,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,BH,102,leaf1f,1,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,BH,103,leaf1f,0,9,552.22222219,0,1,non-native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,EG,104,leaf1f,1,9,552.22222219,0,0,native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,EG,105,leaf1f,1,9,552.22222219,0,0,native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,EG,106,leaf1f,1,9,552.22222219,0,0,native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6C,SP,107,leaf1f,1,9,552.22222219,0,0,native,561.22222219,0.4047716100679277,0.5109381282777962,-0.17378249294603257,0.9839635715690654
2015,transect,transect_6,transect_6E,AB,108,leaf1f,1,1,679.99999998,1,1,non-native,681.99999998,-1.3992178204544325,0.9175563652188896,-0.1388331068118014,0.9970674486802659
2015,transect,transect_6,transect_6E,AB,109,leaf1f,1,1,679.99999998,1,1,non-native,681.99999998,-1.3992178204544325,0.9175563652188896,-0.1388331068118014,0.9970674486802659
2015,transect,transect_6,transect_6E,EG,110,leaf1f,1,1,679.99999998,1,0,native,681.99999998,-1.3992178204544325,0.9175563652188896,-0.1388331068118014,0.9970674486802659
2015,transect,transect_7,transect_7C,AB,114,leaf1f,1,1,141.6666667,3,1,non-native,145.6666667,-1.3992178204544325,-0.7955439457341368,-0.06893433454333903,0.9725400457728741
2015,transect,transect_7,transect_7E,AB,118,leaf1f,1,0,859.44444443,2,1,non-native,861.44444443,-1.6247164992697276,1.4885898022774837,-0.10388372067757021,0.9976783180703854
2015,transect,transect_7,transect_7E,AB,119,leaf1f,1,0,859.44444443,2,1,non-native,861.44444443,-1.6247164992697276,1.4885898022774837,-0.10388372067757021,0.9976783180703854
2015,transect,transect_7,transect_7E,BH,120,leaf1f,0,0,859.44444443,2,1,non-native,861.44444443,-1.6247164992697276,1.4885898022774837,-0.10388372067757021,0.9976783180703854
2015,transect,transect_7,transect_7E,BH,121,leaf1f,0,0,859.44444443,2,1,non-native,861.44444443,-1.6247164992697276,1.4885898022774837,-0.10388372067757021,0.9976783180703854
2015,transect,transect_8,transect_8A,BD,123,leaf1f,1,11,28.88888889,0,1,non-native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,BD,124,leaf1f,0,11,28.88888889,0,1,non-native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,BD,125,leaf1f,1,11,28.88888889,0,1,non-native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,EG,126,leaf1f,1,11,28.88888889,0,0,native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,EG,127,leaf1f,1,11,28.88888889,0,0,native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,EG,128,leaf1f,1,11,28.88888889,0,0,native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,SP,129,leaf1f,1,11,28.88888889,0,0,native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8A,SP,130,leaf1f,1,11,28.88888889,0,0,native,39.888888890000004,0.8557689676985178,-1.1544287375373126,-0.17378249294603257,0.7242339832945895
2015,transect,transect_8,transect_8C,BD,131,leaf1f,1,10,306.66666663,0,1,non-native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8C,EG,132,leaf1f,1,10,306.66666663,0,0,native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8C,EG,133,leaf1f,1,10,306.66666663,0,0,native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8C,EG,134,leaf1f,1,10,306.66666663,0,0,native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8C,SP,135,leaf1f,1,10,306.66666663,0,0,native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8C,SP,136,leaf1f,1,10,306.66666663,0,0,native,316.66666663,0.6302702888832228,-0.27047604873970466,-0.17378249294603257,0.9684210526279224
2015,transect,transect_8,transect_8E,AB,137,leaf1f,1,1,302.22222222,0,1,non-native,303.22222222,-1.3992178204544325,-0.28461929165277977,-0.17378249294603257,0.9967020886771469
2015,transect,transect_8,transect_8E,AB,138,leaf1f,0,1,302.22222222,0,1,non-native,303.22222222,-1.3992178204544325,-0.28461929165277977,-0.17378249294603257,0.9967020886771469
2015,transect,transect_8,transect_8E,AB,139,leaf1f,1,1,302.22222222,0,1,non-native,303.22222222,-1.3992178204544325,-0.28461929165277977,-0.17378249294603257,0.9967020886771469
2015,transect,transect_8,transect_8E,EG,140,leaf1f,1,1,302.22222222,0,0,native,303.22222222,-1.3992178204544325,-0.28461929165277977,-0.17378249294603257,0.9967020886771469
2015,transect,transect_9,transect_9E,AB,147,leaf1f,1,2,155.55555556000002,2,1,non-native,159.55555556000002,-1.1737191416391375,-0.7513463113801766,-0.10388372067757021,0.97493036211769
2015,transect,transect_9,transect_9E,AB,148,leaf1f,1,2,155.55555556000002,2,1,non-native,159.55555556000002,-1.1737191416391375,-0.7513463113801766,-0.10388372067757021,0.97493036211769
2015,transect,transect_9,transect_9E,BD,149,leaf1f,1,2,155.55555556000002,2,1,non-native,159.55555556000002,-1.1737191416391375,-0.7513463113801766,-0.10388372067757021,0.97493036211769
2015,transect,transect_9,transect_9E,BH,150,leaf1f,0,2,155.55555556000002,2,1,non-native,159.55555556000002,-1.1737191416391375,-0.7513463113801766,-0.10388372067757021,0.97493036211769
2015,transect,transect_10,transect_10C,BD,156,leaf1f,0,0,19.999999997,48,1,non-native,67.999999997,-1.6247164992697276,-1.1827152235957654,1.503788041497064,0.2941176470276816
2015,transect,transect_10,transect_10E,BD,159,leaf1f,0,2,280.00000003,222,1,non-native,504.00000003,-1.1737191416391375,-0.3553355066636672,7.58498122885329,0.5555555555820106
2015,transect,transect_10,transect_10E,BD,160,leaf1f,0,2,280.00000003,222,1,non-native,504.00000003,-1.1737191416391375,-0.3553355066636672,7.58498122885329,0.5555555555820106
2015,transect,transect_10,transect_10E,BD,161,leaf1f,0,2,280.00000003,222,1,non-native,504.00000003,-1.1737191416391375,-0.3553355066636672,7.58498122885329,0.5555555555820106
2015,transect,transect_1,transect_1A,AB,1,leaf2f,0,9,17.777777778,0,1,non-native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,AB,2,leaf2f,0,9,17.777777778,0,1,non-native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,AB,3,leaf2f,0,9,17.777777778,0,1,non-native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,BH,4,leaf2f,0,9,17.777777778,0,1,non-native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,SP,5,leaf2f,1,9,17.777777778,0,0,native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,SP,6,leaf2f,1,9,17.777777778,0,0,native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1A,SP,7,leaf2f,0,9,17.777777778,0,0,native,26.777777778,0.4047716100679277,-1.189786845096854,-0.17378249294603257,0.6639004149405485
2015,transect,transect_1,transect_1C,AB,8,leaf2f,1,8,275,0,1,non-native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1C,AB,9,leaf2f,0,8,275,0,1,non-native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1C,AB,10,leaf2f,0,8,275,0,1,non-native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1C,SP,12,leaf2f,1,8,275,0,0,native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1C,SP,13,leaf2f,1,8,275,0,0,native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1C,SP,14,leaf2f,0,8,275,0,0,native,283,0.1792729312526327,-0.37124665515965505,-0.17378249294603257,0.9717314487632509
2015,transect,transect_1,transect_1E,AB,15,leaf2f,0,1,305.55555558,0,1,non-native,306.55555558,-1.3992178204544325,-0.2740118593009065,-0.17378249294603257,0.996737948532337
2015,transect,transect_1,transect_1E,SP,16,leaf2f,1,1,305.55555558,0,0,native,306.55555558,-1.3992178204544325,-0.2740118593009065,-0.17378249294603257,0.996737948532337
2015,transect,transect_1,transect_1E,SP,17,leaf2f,1,1,305.55555558,0,0,native,306.55555558,-1.3992178204544325,-0.2740118593009065,-0.17378249294603257,0.996737948532337
2015,transect,transect_2,transect_2C,AB,21,leaf2f,0,4,353.88888887,4,1,non-native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,AB,22,leaf2f,0,4,353.88888887,4,1,non-native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,AB,23,leaf2f,1,4,353.88888887,4,1,non-native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
2015,transect,transect_2,transect_2C,SP,27,leaf2f,1,4,353.88888887,4,0,native,361.88888887,-0.7227217840085475,-0.12020409156710138,-0.033984948409107846,0.9778937672693405
