year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative,native.density,nonnative.density,other.density,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel,leaves.healthy
2015,March,transect,transect_3,transect_3A,SP,0.08833333333333333,1,1,1,TRUE,TRUE,TRUE,0.01,0.2,0.25,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,8,165.000000001,0,173.000000001,0.47137453999253315,-0.8054918447539161,-0.3105798031650205,0.9537572254337933,0
2015,March,transect,transect_3,transect_3A,SP,0.016666666666666666,1,0,0,NA,NA,NA,0.05,0,0,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,8,165.000000001,0,173.000000001,0.47137453999253315,-0.8054918447539161,-0.3105798031650205,0.9537572254337933,2
2015,March,transect,transect_3,transect_3B,AB,0.018333333333333333,0,0,0,TRUE,FALSE,TRUE,0,0,0,TRUE,FALSE,TRUE,2,6,0.3333333333333333,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,4
2015,March,transect,transect_3,transect_3B,AB,0.016833333333333332,1,0,1,TRUE,FALSE,FALSE,0.05,0,0.001,TRUE,FALSE,FALSE,3,6,0.5,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,3
2015,March,transect,transect_3,transect_3B,AB,0.0018333333333333335,0,1,0,FALSE,FALSE,TRUE,0,0.01,0,FALSE,FALSE,TRUE,2,6,0.3333333333333333,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,4
2015,March,transect,transect_3,transect_3B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,3
2015,March,transect,transect_3,transect_3B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,3
2015,March,transect,transect_3,transect_3B,BD,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,1
2015,March,transect,transect_3,transect_3B,SP,0.04166666666666667,0,0,1,TRUE,TRUE,TRUE,0,0,0.1,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,2
2015,March,transect,transect_3,transect_3B,SP,0.050666666666666665,1,1,1,TRUE,TRUE,TRUE,0.05,0.001,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,0
2015,March,transect,transect_3,transect_3B,SP,0.03383333333333333,1,1,1,TRUE,TRUE,FALSE,0.001,0.001,0.001,TRUE,TRUE,FALSE,5,6,0.8333333333333334,"native
perennial",0,4,1057.7777778,0,1061.7777778,-0.4276583528158064,1.894321858340875,-0.3105798031650205,0.9962327333613179,1
2015,March,transect,transect_3,transect_3C,AB,0.0025,1,0,0,FALSE,NA,NA,0.01,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,3
2015,March,transect,transect_3,transect_3C,AB,5e-4,1,1,0,FALSE,NA,NA,0.001,0.001,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,2
2015,March,transect,transect_3,transect_3C,AB,0.04019999999999999,1,1,0,TRUE,TRUE,NA,0.1,0.05,0,TRUE,TRUE,NA,4,5,0.8,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,1
2015,March,transect,transect_3,transect_3C,BH,0.005,1,0,1,FALSE,NA,NA,0.01,0,0.01,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,2
2015,March,transect,transect_3,transect_3C,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,3
2015,March,transect,transect_3,transect_3C,BH,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,4
2015,March,transect,transect_3,transect_3C,SP,0.028333333333333335,1,1,1,TRUE,TRUE,FALSE,0.05,0.01,0.05,TRUE,TRUE,FALSE,5,6,0.8333333333333334,"native
perennial",0,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,1
2015,March,transect,transect_3,transect_3C,SP,0.020333333333333332,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,0
2015,March,transect,transect_3,transect_3C,SP,0.020166666666666666,1,1,0,FALSE,TRUE,TRUE,0.01,0.1,0,FALSE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,6,623.33333337,0,629.33333337,0.021858093588363384,0.5805357253603244,-0.3105798031650205,0.9904661016954708,2
2015,March,transect,transect_3,transect_3D,AB,0.054000000000000006,1,0,1,TRUE,FALSE,NA,0.25,0,0.01,TRUE,FALSE,NA,3,5,0.6,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,AB,0.003666666666666667,1,0,1,NA,NA,NA,0.01,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,1
2015,March,transect,transect_3,transect_3D,AB,0.042,1,0,0,TRUE,TRUE,FALSE,0.25,0,0,TRUE,TRUE,FALSE,3,6,0.5,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,3
2015,March,transect,transect_3,transect_3D,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,3
2015,March,transect,transect_3,transect_3D,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,BD,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,4
2015,March,transect,transect_3,transect_3D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,3
2015,March,transect,transect_3,transect_3D,SP,0.013333333333333332,0,1,0,TRUE,TRUE,TRUE,0,0.01,0,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,SP,0.018500000000000003,0,1,1,TRUE,FALSE,TRUE,0,0.001,0.05,TRUE,FALSE,TRUE,4,6,0.6666666666666666,"native
perennial",0,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,2
2015,March,transect,transect_3,transect_3D,SP,0.0038333333333333336,1,0,1,TRUE,TRUE,TRUE,0.001,0,0.001,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,7,772.7777778,0,779.7777778,0.24661631679044826,1.0324647148096335,-0.3105798031650205,0.9910230834998284,1
2015,March,transect,transect_3,transect_3E,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,2
2015,March,transect,transect_3,transect_3E,AB,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,3
2015,March,transect,transect_3,transect_3E,AB,0.033666666666666664,1,0,1,NA,NA,NA,0.001,0,0.1,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,1
2015,March,transect,transect_3,transect_3E,BD,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,4
2015,March,transect,transect_3,transect_3E,BD,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,4
2015,March,transect,transect_3,transect_3E,BD,0.0022,1,0,0,TRUE,FALSE,NA,0.01,0,0,TRUE,FALSE,NA,2,5,0.4,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,3
2015,March,transect,transect_3,transect_3E,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,2
2015,March,transect,transect_3,transect_3E,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,2
2015,March,transect,transect_3,transect_3E,SP,0.044000000000000004,1,1,1,TRUE,TRUE,TRUE,0.001,0.25,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,1,648.88888892,0,649.88888892,-1.1019330224220611,0.6578172625802436,-0.3105798031650205,0.9984612754317714,0
2015,March,transect,transect_4,transect_4A,AB,0.01525,1,1,0,TRUE,NA,NA,0.01,0.05,0,TRUE,NA,NA,3,4,0.75,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,1
2015,March,transect,transect_4,transect_4A,AB,3.333333333333333e-4,0,0,0,TRUE,FALSE,TRUE,0,0,0,TRUE,FALSE,TRUE,2,6,0.3333333333333333,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,4
2015,March,transect,transect_4,transect_4A,AB,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,1
2015,March,transect,transect_4,transect_4A,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,2
2015,March,transect,transect_4,transect_4A,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,3
2015,March,transect,transect_4,transect_4A,BH,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,4
2015,March,transect,transect_4,transect_4A,SP,0.02183333333333333,1,1,1,TRUE,TRUE,TRUE,0.01,0.01,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,0
2015,March,transect,transect_4,transect_4A,SP,0.003666666666666667,1,1,0,TRUE,TRUE,FALSE,0.001,0.01,0,TRUE,TRUE,FALSE,4,6,0.6666666666666666,"native
perennial",0,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,2
2015,March,transect,transect_4,transect_4A,SP,0.018833333333333334,0,1,1,TRUE,TRUE,TRUE,0,0.1,0.001,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,7,368.88888894400003,0,375.88888894400003,0.24661631679044826,-0.18891958011471427,-0.3105798031650205,0.9813774756160912,1
2015,March,transect,transect_4,transect_4B,AB,0.006666666666666666,1,0,1,NA,NA,NA,0.01,0,0.01,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,1
2015,March,transect,transect_4,transect_4B,AB,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,0
2015,March,transect,transect_4,transect_4B,AB,0.017,1,1,0,NA,NA,NA,0.05,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,1
2015,March,transect,transect_4,transect_4B,BD,0.0275,1,1,0,FALSE,NA,NA,0.1,0.01,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,2
2015,March,transect,transect_4,transect_4B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,1
2015,March,transect,transect_4,transect_4B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,2
2015,March,transect,transect_4,transect_4B,BH,0.1,1,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,0
2015,March,transect,transect_4,transect_4B,SP,0.020333333333333332,1,1,1,TRUE,TRUE,TRUE,0.001,0.01,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,0
2015,March,transect,transect_4,transect_4B,SP,0.012166666666666666,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,0
2015,March,transect,transect_4,transect_4B,SP,0.025,0,1,0,FALSE,FALSE,TRUE,0,0.05,0,FALSE,FALSE,TRUE,2,6,0.3333333333333333,"native
perennial",0,6,626.6666667,0,632.6666667,0.021858093588363384,0.5906159258593814,-0.3105798031650205,0.9905163329825861,4
2015,March,transect,transect_4,transect_4C,AB,0.0524,1,1,1,FALSE,TRUE,NA,0.25,0.001,0.001,FALSE,TRUE,NA,4,5,0.8,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,1
2015,March,transect,transect_4,transect_4C,AB,0.020333333333333332,1,1,0,TRUE,TRUE,TRUE,0.01,0.001,0,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,1
2015,March,transect,transect_4,transect_4C,AB,0.01,0,0,0,FALSE,TRUE,NA,0,0,0,FALSE,TRUE,NA,1,5,0.2,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,4
2015,March,transect,transect_4,transect_4C,BD,5e-4,1,0,1,FALSE,NA,NA,0.001,0,0.001,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,2
2015,March,transect,transect_4,transect_4C,BD,1.6666666666666666e-4,1,0,0,FALSE,FALSE,FALSE,0.001,0,0,FALSE,FALSE,FALSE,1,6,0.16666666666666666,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,5
2015,March,transect,transect_4,transect_4C,BD,0.0125,1,0,0,FALSE,NA,NA,0.05,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,3
2015,March,transect,transect_4,transect_4C,BH,0.050499999999999996,1,1,NA,NA,NA,NA,0.1,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,0
2015,March,transect,transect_4,transect_4C,BH,0.0027500000000000003,1,0,0,TRUE,NA,NA,0.01,0,0,TRUE,NA,NA,2,4,0.5,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,2
2015,March,transect,transect_4,transect_4C,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,2
2015,March,transect,transect_4,transect_4C,SP,0.030166666666666665,1,1,1,TRUE,TRUE,TRUE,0.05,0.01,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,0
2015,March,transect,transect_4,transect_4C,SP,0.035333333333333335,1,1,1,TRUE,TRUE,TRUE,0.1,0.05,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,0
2015,March,transect,transect_4,transect_4C,SP,0.02183333333333333,1,1,1,TRUE,TRUE,TRUE,0.01,0.001,0.05,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,7,344.444444422,0,351.444444422,0.24661631679044826,-0.2628410507495874,-0.3105798031650205,0.9800822004413458,0
2015,March,transect,transect_4,transect_4D,AB,0.01275,0,0,1,TRUE,NA,NA,0,0,0.001,TRUE,NA,NA,2,4,0.5,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,2
2015,March,transect,transect_4,transect_4D,AB,0.025,1,0,NA,NA,NA,NA,0.05,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,1
2015,March,transect,transect_4,transect_4D,AB,0.0125,1,0,0,FALSE,NA,NA,0.05,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,3
2015,March,transect,transect_4,transect_4D,BD,2.5e-4,0,0,0,TRUE,NA,NA,0,0,0,TRUE,NA,NA,1,4,0.25,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,3
2015,March,transect,transect_4,transect_4D,BD,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,1
2015,March,transect,transect_4,transect_4D,BD,0.0025,1,0,0,FALSE,NA,NA,0.01,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,3
2015,March,transect,transect_4,transect_4D,BH,0.0125,1,0,0,FALSE,NA,NA,0.05,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,3
2015,March,transect,transect_4,transect_4D,BH,0.16666666666666669,1,0,0,NA,NA,NA,0.5,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,2
2015,March,transect,transect_4,transect_4D,BH,0.0125,0,0,0,TRUE,NA,NA,0,0,0,TRUE,NA,NA,1,4,0.25,"non-native
annual",1,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,3
2015,March,transect,transect_4,transect_4D,SP,0.005333333333333333,1,1,0,TRUE,TRUE,TRUE,0.001,0.01,0,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,1
2015,March,transect,transect_4,transect_4D,SP,6.666666666666666e-4,0,0,1,TRUE,TRUE,TRUE,0,0,0.001,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,2,933.33333333,0,935.33333333,-0.8771747992199762,1.5179943725891334,-0.3105798031650205,0.9978617248752597,2
2015,March,transect,transect_4,transect_4E,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2
2015,March,transect,transect_4,transect_4E,AB,0.03666666666666667,1,0,1,NA,NA,NA,0.01,0,0.1,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,1
2015,March,transect,transect_4,transect_4E,AB,0.003,1,1,0,TRUE,NA,NA,0.001,0.01,0,TRUE,NA,NA,3,4,0.75,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,1
2015,March,transect,transect_4,transect_4E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2
2015,March,transect,transect_4,transect_4E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2
2015,March,transect,transect_4,transect_4E,BD,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2
2015,March,transect,transect_4,transect_4E,BH,0.375,1,1,NA,NA,NA,NA,0.25,0.5,NA,NA,NA,NA,2,2,1,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,0
2015,March,transect,transect_4,transect_4E,BH,0.5,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,0
2015,March,transect,transect_4,transect_4E,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,2
2015,March,transect,transect_4,transect_4E,SP,0.0023333333333333335,1,1,1,FALSE,TRUE,TRUE,0.001,0.001,0.001,FALSE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,1,915.55555552,0,916.55555552,-1.1019330224220611,1.4642333031096257,-0.3105798031650205,0.9989089586616137,1
2015,March,transect,transect_5,transect_5A,BD,2.5e-4,0,1,0,FALSE,NA,NA,0,0.001,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,3
2015,March,transect,transect_5,transect_5A,BD,0,0,0,0,FALSE,FALSE,NA,0,0,0,FALSE,FALSE,NA,0,5,0,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,5
2015,March,transect,transect_5,transect_5A,BD,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2
2015,March,transect,transect_5,transect_5A,BH,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2
