year,experiment,plot,subplot,bg.species,competition.density,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2016,competition,competition_32,competition_32,SP adult,10,SP,0.020333333333333332,3,3,1,25,42,0,native,67,0.04175359195956966,-0.5608448071014899
2016,competition,competition_111,competition_111,BD seed,20,AB,0.03666666666666667,2,3,0.6666666666666666,9,139,1,non-native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,BD,0.0255,2,2,1,9,139,1,non-native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,BH,0,0,1,0,9,139,1,non-native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,139,0,native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,SP,0.005,1,2,0.5,9,139,0,native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,139,0,native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_111,competition_111,BD seed,20,SP,0.023333333333333334,3,3,1,9,139,0,native,148,-0.23119245893923152,-0.3449626605382045
2016,competition,competition_112,competition_112,BH seed,40,BH,0,0,1,0,7,1332.111111111111,1,non-native,1339.111111111111,-0.2653107153015817,2.3104124709584246
2016,competition,competition_112,competition_112,BH seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,7,1332.111111111111,0,native,1339.111111111111,-0.2653107153015817,2.3104124709584246
2016,competition,competition_112,competition_112,BH seed,40,EG,0,0,3,0,7,1332.111111111111,0,native,1339.111111111111,-0.2653107153015817,2.3104124709584246
2016,competition,competition_112,competition_112,BH seed,40,SP,0.01,3,3,1,7,1332.111111111111,0,native,1339.111111111111,-0.2653107153015817,2.3104124709584246
2016,competition,competition_113,competition_113,BD seed,20,AB,0.006999999999999999,3,3,1,18,307.2222222222222,1,non-native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,BD,0.001,1,1,1,18,307.2222222222222,1,non-native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,BH,6.666666666666666e-4,2,3,0.6666666666666666,18,307.2222222222222,1,non-native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,EG,0.001,3,3,1,18,307.2222222222222,0,native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,SP,0.006999999999999999,3,3,1,18,307.2222222222222,0,native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,EG,0,0,3,0,18,307.2222222222222,0,native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_113,competition_113,BD seed,20,SP,0.004,3,3,1,18,307.2222222222222,0,native,325.2222222222222,-0.07766030530865586,0.029430890317252312
2016,competition,competition_114,competition_114,AB seed,20,AB,0.001,3,3,1,16,68.8888888888889,1,non-native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,BD,0,0,2,0,16,68.8888888888889,1,non-native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,BH,0,0,1,0,16,68.8888888888889,1,non-native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,EG,0.004,3,3,1,16,68.8888888888889,0,native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,SP,0.005,1,2,0.5,16,68.8888888888889,0,native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,16,68.8888888888889,0,native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_114,competition_114,AB seed,20,SP,0.01,3,3,1,16,68.8888888888889,0,native,84.8888888888889,-0.111778561671006,-0.5010011880083454
2016,competition,competition_121,competition_121,BD seed,100,AB,0.003333333333333333,1,3,0.3333333333333333,18,290,1,non-native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,BD,0.006999999999999999,3,3,1,18,290,1,non-native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,BH,0,0,2,0,18,290,1,non-native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,EG,6.666666666666666e-4,2,3,0.6666666666666666,18,290,0,native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,18,290,0,native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,EG,0.003666666666666667,2,3,0.6666666666666666,18,290,0,native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_121,competition_121,BD seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,18,290,0,native,308,-0.07766030530865586,-0.008898700424224346
2016,competition,competition_127,competition_127,AB seed,80,AB,0.023333333333333334,3,3,1,9,179.66666666666669,1,non-native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_127,competition_127,AB seed,80,BH,0,0,1,0,9,179.66666666666669,1,non-native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_127,competition_127,AB seed,80,EG,0.004,3,3,1,9,179.66666666666669,0,native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_127,competition_127,AB seed,80,SP,3.333333333333333e-4,1,3,0.3333333333333333,9,179.66666666666669,0,native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_127,competition_127,AB seed,80,EG,0.006999999999999999,3,3,1,9,179.66666666666669,0,native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_127,competition_127,AB seed,80,SP,0.004,3,3,1,9,179.66666666666669,0,native,188.66666666666669,-0.23119245893923152,-0.2544553688518787
2016,competition,competition_128,competition_128,SP seed,80,AB,0.01,2,2,1,16,169.33333333333331,1,non-native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_128,competition_128,SP seed,80,BH,0,0,3,0,16,169.33333333333331,1,non-native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_128,competition_128,SP seed,80,EG,0.004,3,3,1,16,169.33333333333331,0,native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_128,competition_128,SP seed,80,SP,0.016666666666666666,1,3,0.3333333333333333,16,169.33333333333331,0,native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_128,competition_128,SP seed,80,EG,0.006999999999999999,3,3,1,16,169.33333333333331,0,native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_128,competition_128,SP seed,80,SP,0.05,3,3,1,16,169.33333333333331,0,native,185.33333333333331,-0.111778561671006,-0.27745312329676486
2016,competition,competition_129,competition_129,SP seed,80,AB,0.05333333333333333,3,3,1,18,138,1,non-native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_129,competition_129,SP seed,80,BH,3.333333333333333e-4,1,3,0.3333333333333333,18,138,1,non-native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_129,competition_129,SP seed,80,EG,0.006999999999999999,3,3,1,18,138,0,native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_129,competition_129,SP seed,80,SP,0.006666666666666666,2,3,0.6666666666666666,18,138,0,native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_129,competition_129,SP seed,80,EG,0.006666666666666666,2,3,0.6666666666666666,18,138,0,native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_129,competition_129,SP seed,80,SP,0.023333333333333334,3,3,1,18,138,0,native,156,-0.07766030530865586,-0.34718824967803225
2016,competition,competition_38,competition_38,SP adult,8,AB,0.006666666666666666,2,3,0.6666666666666666,14,39,1,non-native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_38,competition_38,SP adult,8,BD,0,0,1,0,14,39,1,non-native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_38,competition_38,SP adult,8,BH,0.006999999999999999,3,3,1,14,39,1,non-native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_38,competition_38,SP adult,8,EG,0,0,3,0,14,39,0,native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_38,competition_38,SP adult,8,EG,0.016666666666666666,1,3,0.3333333333333333,14,39,0,native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_38,competition_38,SP adult,8,SP,0.020333333333333332,3,3,1,14,39,0,native,53,-0.14589681803335616,-0.5675215745209728
2016,competition,competition_130,competition_130,EG adult,10,AB,0.05,2,2,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_130,competition_130,EG adult,10,BD,0.01,1,1,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_130,competition_130,EG adult,10,BH,0.003333333333333333,1,3,0.3333333333333333,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_130,competition_130,EG adult,10,EG,0.004,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_130,competition_130,EG adult,10,EG,0.004,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_130,competition_130,EG adult,10,SP,0.006666666666666666,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_136,competition_136,BH seed,80,AB,0.003333333333333333,1,3,0.3333333333333333,4,1200,1,non-native,1204,-0.3164880998451069,2.0163874168189677
2016,competition,competition_136,competition_136,BH seed,80,EG,5e-4,1,2,0.5,4,1200,0,native,1204,-0.3164880998451069,2.0163874168189677
2016,competition,competition_136,competition_136,BH seed,80,SP,0.01,3,3,1,4,1200,0,native,1204,-0.3164880998451069,2.0163874168189677
2016,competition,competition_136,competition_136,BH seed,80,EG,0.001,3,3,1,4,1200,0,native,1204,-0.3164880998451069,2.0163874168189677
2016,competition,competition_136,competition_136,BH seed,80,SP,0.023333333333333334,3,3,1,4,1200,0,native,1204,-0.3164880998451069,2.0163874168189677
2016,competition,competition_138,competition_138,BH seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,9,2546,1,non-native,2555,-0.23119245893923152,5.012030399027029
2016,competition,competition_138,competition_138,BH seed,80,EG,0.004,3,3,1,9,2546,0,native,2555,-0.23119245893923152,5.012030399027029
2016,competition,competition_138,competition_138,BH seed,80,SP,0.006666666666666666,2,3,0.6666666666666666,9,2546,0,native,2555,-0.23119245893923152,5.012030399027029
2016,competition,competition_58,competition_58,SP adult,2,AB,0.001,3,3,1,12,92,1,non-native,104,-0.1800150743957063,-0.4495653501101057
2016,competition,competition_58,competition_58,SP adult,2,BH,0,0,2,0,12,92,1,non-native,104,-0.1800150743957063,-0.4495653501101057
2016,competition,competition_58,competition_58,SP adult,2,EG,3.333333333333333e-4,1,3,0.3333333333333333,12,92,0,native,104,-0.1800150743957063,-0.4495653501101057
2016,competition,competition_58,competition_58,SP adult,2,SP,0.003333333333333333,1,3,0.3333333333333333,12,92,0,native,104,-0.1800150743957063,-0.4495653501101057
2016,competition,competition_58,competition_58,SP adult,2,EG,0.004,3,3,1,12,92,0,native,104,-0.1800150743957063,-0.4495653501101057
2016,competition,competition_140,competition_140,EG seed,10,AB,0.004,3,3,1,23,105.2222222222222,1,non-native,128.2222222222222,0.007635335597219514,-0.42013811592793965
2016,competition,competition_140,competition_140,EG seed,10,BD,0,0,1,0,23,105.2222222222222,1,non-native,128.2222222222222,0.007635335597219514,-0.42013811592793965
2016,competition,competition_140,competition_140,EG seed,10,EG,0.001,3,3,1,23,105.2222222222222,0,native,128.2222222222222,0.007635335597219514,-0.42013811592793965
2016,competition,competition_140,competition_140,EG seed,10,SP,0.02,2,3,0.6666666666666666,23,105.2222222222222,0,native,128.2222222222222,0.007635335597219514,-0.42013811592793965
2016,competition,competition_140,competition_140,EG seed,10,EG,0.020333333333333332,3,3,1,23,105.2222222222222,0,native,128.2222222222222,0.007635335597219514,-0.42013811592793965
2016,competition,competition_143,competition_143,EG seed,20,BD,3.333333333333333e-4,1,3,0.3333333333333333,62,166.33333333333331,1,non-native,228.33333333333331,0.6729413346630475,-0.2841298907162479
2016,competition,competition_143,competition_143,EG seed,20,EG,0.020333333333333332,3,3,1,62,166.33333333333331,0,native,228.33333333333331,0.6729413346630475,-0.2841298907162479
2016,competition,competition_143,competition_143,EG seed,20,SP,0.020333333333333332,3,3,1,62,166.33333333333331,0,native,228.33333333333331,0.6729413346630475,-0.2841298907162479
2016,competition,competition_143,competition_143,EG seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,62,166.33333333333331,0,native,228.33333333333331,0.6729413346630475,-0.2841298907162479
2016,competition,competition_147,competition_147,BD seed,10,AB,0.003333333333333333,1,3,0.3333333333333333,3,357,1,non-native,360,-0.33354722802628195,0.14021577194423043
2016,competition,competition_147,competition_147,BD seed,10,BD,0,0,1,0,3,357,1,non-native,360,-0.33354722802628195,0.14021577194423043
2016,competition,competition_147,competition_147,BD seed,10,EG,0,0,3,0,3,357,0,native,360,-0.33354722802628195,0.14021577194423043
2016,competition,competition_147,competition_147,BD seed,10,EG,0.004,3,3,1,3,357,0,native,360,-0.33354722802628195,0.14021577194423043
2016,competition,competition_147,competition_147,BD seed,10,SP,0.01,3,3,1,3,357,0,native,360,-0.33354722802628195,0.14021577194423043
2016,competition,competition_149,competition_149,SP seed,40,AB,0.001,3,3,1,12,32,1,non-native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,BD,0.01,1,1,1,12,32,1,non-native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,BH,0,0,1,0,12,32,1,non-native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,EG,0.004,3,3,1,12,32,0,native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,SP,6.666666666666666e-4,2,3,0.6666666666666666,12,32,0,native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,EG,0.023333333333333334,3,3,1,12,32,0,native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_149,competition_149,SP seed,40,SP,0.006666666666666666,2,3,0.6666666666666666,12,32,0,native,44,-0.1800150743957063,-0.5831006984997666
2016,competition,competition_152,competition_152,EG adult,10,AB,0.03666666666666667,3,3,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_152,competition_152,EG adult,10,BH,0,0,2,0,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_152,competition_152,EG adult,10,EG,0.003666666666666667,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_152,competition_152,EG adult,10,SP,3.333333333333333e-4,1,3,0.3333333333333333,NA,NA,0,native,NA,NA,NA
2016,competition,competition_152,competition_152,EG adult,10,EG,0.006999999999999999,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_152,competition_152,EG adult,10,SP,0.004,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_157,competition_157,EG adult,6,AB,0.003333333333333333,1,3,0.3333333333333333,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_157,competition_157,EG adult,6,BH,0,0,1,0,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_157,competition_157,EG adult,6,EG,0.003666666666666667,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_157,competition_157,EG adult,6,EG,0.004,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_157,competition_157,EG adult,6,SP,0.050333333333333334,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_59,competition_59,SP adult,2,AB,0,0,1,0,8,57.2222222222222,1,non-native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_59,competition_59,SP adult,2,BD,0,0,1,0,8,57.2222222222222,1,non-native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_59,competition_59,SP adult,2,BH,0.003333333333333333,1,3,0.3333333333333333,8,57.2222222222222,1,non-native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_59,competition_59,SP adult,2,EG,0.003666666666666667,2,3,0.6666666666666666,8,57.2222222222222,0,native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_59,competition_59,SP adult,2,SP,0.001,3,3,1,8,57.2222222222222,0,native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_59,competition_59,SP adult,2,SP,0.08333333333333334,3,3,1,8,57.2222222222222,0,native,65.2222222222222,-0.2482515871204066,-0.5269663946396684
2016,competition,competition_162,competition_162,EG adult,6,AB,0.01,1,1,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_162,competition_162,EG adult,6,BD,5e-4,1,2,0.5,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_162,competition_162,EG adult,6,BH,0,0,1,0,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_162,competition_162,EG adult,6,SP,0.001,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_162,competition_162,EG adult,6,EG,0.004,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_162,competition_162,EG adult,6,SP,0.020333333333333332,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_167,competition_167,AB seed,40,AB,3.333333333333333e-4,1,3,0.3333333333333333,6,163,1,non-native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_167,competition_167,AB seed,40,BD,0.006999999999999999,3,3,1,6,163,1,non-native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_167,competition_167,AB seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,6,163,0,native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_167,competition_167,AB seed,40,SP,0,0,3,0,6,163,0,native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_167,competition_167,AB seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,6,163,0,native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_167,competition_167,AB seed,40,SP,0.006999999999999999,3,3,1,6,163,0,native,169,-0.28236984348275673,-0.29154852118234015
2016,competition,competition_170,competition_170,EG seed,100,AB,0.01,2,2,1,183,226.88888888888889,1,non-native,409.8888888888889,2.737095844585231,-0.14935810391557147
2016,competition,competition_170,competition_170,EG seed,100,EG,0.023333333333333334,3,3,1,183,226.88888888888889,0,native,409.8888888888889,2.737095844585231,-0.14935810391557147
2016,competition,competition_170,competition_170,EG seed,100,SP,0,0,3,0,183,226.88888888888889,0,native,409.8888888888889,2.737095844585231,-0.14935810391557147
2016,competition,competition_170,competition_170,EG seed,100,EG,0.017,2,3,0.6666666666666666,183,226.88888888888889,0,native,409.8888888888889,2.737095844585231,-0.14935810391557147
2016,competition,competition_170,competition_170,EG seed,100,SP,0.004,3,3,1,183,226.88888888888889,0,native,409.8888888888889,2.737095844585231,-0.14935810391557147
2016,competition,competition_171,competition_171,BH seed,40,BD,0,0,1,0,3,1108.7777777777778,1,non-native,1111.7777777777778,-0.33354722802628195,1.8133642297302424
2016,competition,competition_171,competition_171,BH seed,40,EG,0.003666666666666667,2,3,0.6666666666666666,3,1108.7777777777778,0,native,1111.7777777777778,-0.33354722802628195,1.8133642297302424
2016,competition,competition_171,competition_171,BH seed,40,EG,0.001,3,3,1,3,1108.7777777777778,0,native,1111.7777777777778,-0.33354722802628195,1.8133642297302424
2016,competition,competition_171,competition_171,BH seed,40,SP,0.03666666666666667,3,3,1,3,1108.7777777777778,0,native,1111.7777777777778,-0.33354722802628195,1.8133642297302424
2016,competition,competition_172,competition_172,EG seed,20,BH,0,0,2,0,33,142,1,non-native,175,0.17822661740897025,-0.3382858931187215
2016,competition,competition_172,competition_172,EG seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,33,142,0,native,175,0.17822661740897025,-0.3382858931187215
2016,competition,competition_172,competition_172,EG seed,20,SP,0,0,1,0,33,142,0,native,175,0.17822661740897025,-0.3382858931187215
2016,competition,competition_172,competition_172,EG seed,20,EG,0.004,3,3,1,33,142,0,native,175,0.17822661740897025,-0.3382858931187215
2016,competition,competition_172,competition_172,EG seed,20,SP,0.01,3,3,1,33,142,0,native,175,0.17822661740897025,-0.3382858931187215
2016,competition,competition_175,competition_175,EG adult,2,AB,0.01,3,3,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_175,competition_175,EG adult,2,BH,0.0055000000000000005,2,2,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_175,competition_175,EG adult,2,EG,0.001,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_175,competition_175,EG adult,2,SP,0.003666666666666667,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_175,competition_175,EG adult,2,EG,0.001,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_175,competition_175,EG adult,2,SP,0.023333333333333334,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_13,competition_13,All,1,AB,0.006999999999999999,3,3,1,2,100.22222222222221,1,non-native,102.22222222222221,-0.35060635620745706,-0.43126606162707803
2016,competition,competition_13,competition_13,All,1,BH,0,0,3,0,2,100.22222222222221,1,non-native,102.22222222222221,-0.35060635620745706,-0.43126606162707803
2016,competition,competition_13,competition_13,All,1,EG,6.666666666666666e-4,2,3,0.6666666666666666,2,100.22222222222221,0,native,102.22222222222221,-0.35060635620745706,-0.43126606162707803
2016,competition,competition_13,competition_13,All,1,SP,0.023333333333333334,3,3,1,2,100.22222222222221,0,native,102.22222222222221,-0.35060635620745706,-0.43126606162707803
2016,competition,competition_15,competition_15,All,1,AB,0.004,3,3,1,2.5,156.72222222222223,1,non-native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_15,competition_15,All,1,BD,0,0,3,0,2.5,156.72222222222223,1,non-native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_15,competition_15,All,1,BH,3.333333333333333e-4,1,3,0.3333333333333333,2.5,156.72222222222223,1,non-native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_15,competition_15,All,1,EG,0.001,3,3,1,2.5,156.72222222222223,0,native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_15,competition_15,All,1,EG,0.020333333333333332,3,3,1,2.5,156.72222222222223,0,native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_15,competition_15,All,1,SP,0.06666666666666667,3,3,1,2.5,156.72222222222223,0,native,159.22222222222223,-0.34207679211686953,-0.3055202752268139
2016,competition,competition_17,competition_17,All,1,AB,0.003666666666666667,2,3,0.6666666666666666,3,113.1111111111111,1,non-native,116.1111111111111,-0.33354722802628195,-0.4025806904915213
2016,competition,competition_17,competition_17,All,1,BH,5e-4,1,2,0.5,3,113.1111111111111,1,non-native,116.1111111111111,-0.33354722802628195,-0.4025806904915213
2016,competition,competition_17,competition_17,All,1,EG,0.001,3,3,1,3,113.1111111111111,0,native,116.1111111111111,-0.33354722802628195,-0.4025806904915213
2016,competition,competition_17,competition_17,All,1,EG,0.004,3,3,1,3,113.1111111111111,0,native,116.1111111111111,-0.33354722802628195,-0.4025806904915213
2016,competition,competition_17,competition_17,All,1,SP,0.06666666666666667,3,3,1,3,113.1111111111111,0,native,116.1111111111111,-0.33354722802628195,-0.4025806904915213
2016,competition,competition_22,competition_22,All,1,AB,0.003333333333333333,1,3,0.3333333333333333,3.5,41.05555555555556,1,non-native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_22,competition_22,All,1,BD,0,0,3,0,3.5,41.05555555555556,1,non-native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_22,competition_22,All,1,BH,0,0,1,0,3.5,41.05555555555556,1,non-native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_22,competition_22,All,1,EG,0.003666666666666667,2,3,0.6666666666666666,3.5,41.05555555555556,0,native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_22,competition_22,All,1,SP,3.333333333333333e-4,1,3,0.3333333333333333,3.5,41.05555555555556,0,native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_22,competition_22,All,1,SP,0.020333333333333332,3,3,1,3.5,41.05555555555556,0,native,44.55555555555556,-0.3250176639356944,-0.562946752400216
2016,competition,competition_187,competition_187,BD seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,7,167.1111111111111,1,non-native,174.1111111111111,-0.2653107153015817,-0.2823988769408264
2016,competition,competition_187,competition_187,BD seed,80,EG,0.004,3,3,1,7,167.1111111111111,0,native,174.1111111111111,-0.2653107153015817,-0.2823988769408264
2016,competition,competition_187,competition_187,BD seed,80,EG,6.666666666666666e-4,2,3,0.6666666666666666,7,167.1111111111111,0,native,174.1111111111111,-0.2653107153015817,-0.2823988769408264
2016,competition,competition_187,competition_187,BD seed,80,SP,0.03666666666666667,3,3,1,7,167.1111111111111,0,native,174.1111111111111,-0.2653107153015817,-0.2823988769408264
2016,competition,competition_188,competition_188,AB seed,10,BD,0.01,1,1,1,5,215,1,non-native,220,-0.29942897166393184,-0.1758178859113006
2016,competition,competition_188,competition_188,AB seed,10,BH,3.333333333333333e-4,1,3,0.3333333333333333,5,215,1,non-native,220,-0.29942897166393184,-0.1758178859113006
2016,competition,competition_188,competition_188,AB seed,10,EG,0.001,3,3,1,5,215,0,native,220,-0.29942897166393184,-0.1758178859113006
2016,competition,competition_188,competition_188,AB seed,10,SP,0.004,3,3,1,5,215,0,native,220,-0.29942897166393184,-0.1758178859113006
2016,competition,competition_188,competition_188,AB seed,10,SP,0.020333333333333332,3,3,1,5,215,0,native,220,-0.29942897166393184,-0.1758178859113006
2016,competition,competition_191,competition_191,BD seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,3,679.7777777777778,1,non-native,682.7777777777778,-0.33354722802628195,0.8585864887441661
2016,competition,competition_191,competition_191,BD seed,80,SP,6.666666666666666e-4,2,3,0.6666666666666666,3,679.7777777777778,0,native,682.7777777777778,-0.33354722802628195,0.8585864887441661
2016,competition,competition_191,competition_191,BD seed,80,EG,0.02,2,3,0.6666666666666666,3,679.7777777777778,0,native,682.7777777777778,-0.33354722802628195,0.8585864887441661
2016,competition,competition_191,competition_191,BD seed,80,SP,0.03333333333333333,2,3,0.6666666666666666,3,679.7777777777778,0,native,682.7777777777778,-0.33354722802628195,0.8585864887441661
2016,competition,competition_196,competition_196,BH seed,20,EG,0.003333333333333333,1,3,0.3333333333333333,3,1054.6666666666667,0,native,1057.6666666666667,-0.33354722802628195,1.6929351284973444
2016,competition,competition_196,competition_196,BH seed,20,SP,0.023333333333333334,3,3,1,3,1054.6666666666667,0,native,1057.6666666666667,-0.33354722802628195,1.6929351284973444
2016,competition,competition_199,competition_199,BD seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,7,78,0,native,85,-0.2653107153015817,-0.4807235980676932
2016,competition,competition_199,competition_199,BD seed,40,SP,6.666666666666666e-4,2,3,0.6666666666666666,7,78,0,native,85,-0.2653107153015817,-0.4807235980676932
2016,competition,competition_199,competition_199,BD seed,40,SP,0.020333333333333332,3,3,1,7,78,0,native,85,-0.2653107153015817,-0.4807235980676932
