year,month,experiment,plot,subplot,host,grass.group,nonnative,plant,leaf,infected,surface
2015,March,transect,transect_1,transect_1E,BH,"non-native
annual",1,41,2,0,0
2015,March,transect,transect_1,transect_1E,BH,"non-native
annual",1,42,1,0,0
2015,March,transect,transect_1,transect_1E,BH,"non-native
annual",1,42,2,0,0
2015,March,transect,transect_1,transect_1E,BH,"non-native
annual",1,42,3,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,1,1,0.001
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,2,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,3,1,0.001
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,4,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,5,1,0.01
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,43,6,1,0.001
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,1,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,2,1,0.01
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,3,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,4,0,0
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,5,1,0.001
2015,March,transect,transect_1,transect_1E,SP,"native
perennial",0,44,6,0,0
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,45,1,1,0.01
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,45,2,0,0
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,45,3,0,0
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,46,1,0,0
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,47,1,1,0.1
2015,March,transect,transect_10,transect_10A,BH,"non-native
annual",1,47,2,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,1,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,2,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,3,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,4,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,5,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,48,6,1,0.001
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,1,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,2,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,3,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,4,1,0.001
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,5,1,0.001
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,49,6,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,1,1,0.001
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,2,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,3,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,4,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,5,0,0
2015,March,transect,transect_10,transect_10A,PA,"non-native
annual",1,50,6,0,0
2015,March,transect,transect_10,transect_10B,BH,"non-native
annual",1,51,1,0,0
2015,March,transect,transect_10,transect_10B,BH,"non-native
annual",1,52,1,1,0.05
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,1,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,2,1,0.25
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,3,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,4,1,0.01
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,5,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,53,6,1,0.001
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,1,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,2,1,0.001
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,3,1,0.05
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,4,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,5,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,54,6,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,1,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,2,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,3,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,4,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,5,0,0
2015,March,transect,transect_10,transect_10B,PA,"non-native
annual",1,55,6,0,0
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,56,1,1,0.001
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,56,2,0,0
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,1,1,0.1
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,2,1,0.01
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,3,1,0.001
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,4,1,0.001
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,5,0,0
2015,March,transect,transect_10,transect_10C,BD,"non-native
annual",1,57,6,1,0.001
2015,March,transect,transect_10,transect_10C,BH,"non-native
annual",1,58,1,1,0.01
2015,March,transect,transect_10,transect_10C,BH,"non-native
annual",1,58,2,0,0
2015,March,transect,transect_10,transect_10C,BH,"non-native
annual",1,58,3,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,1,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,2,1,0.001
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,3,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,4,1,0.001
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,5,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,59,6,1,0.001
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,1,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,2,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,3,1,0.001
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,4,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,5,1,0.001
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,60,6,1,0.25
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,1,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,2,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,3,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,4,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,5,0,0
2015,March,transect,transect_10,transect_10C,PA,"non-native
annual",1,61,6,1,0.001
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,62,1,1,0.05
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,62,2,1,0.01
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,62,3,1,0.01
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,62,4,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,62,5,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,1,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,2,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,3,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,4,1,0.01
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,5,1,0.001
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,63,6,0,0
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,64,1,1,0.05
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,64,2,1,0.05
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,64,3,1,0.001
2015,March,transect,transect_10,transect_10D,AB,"non-native
annual",1,64,4,1,0.001
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,1,1,0.001
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,2,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,3,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,4,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,5,1,0.001
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,65,6,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,66,1,1,0.001
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,66,2,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,66,3,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,66,4,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,66,5,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,67,1,1,0.001
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,67,2,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,67,3,0,0
2015,March,transect,transect_10,transect_10D,BD,"non-native
annual",1,67,4,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,68,1,1,0.01
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,68,2,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,68,3,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,68,4,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,69,1,1,0.1
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,69,2,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,69,3,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,70,1,1,0.001
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,70,2,0,0
2015,March,transect,transect_10,transect_10D,BH,"non-native
annual",1,70,3,1,0.01
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,1,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,2,1,0.001
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,3,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,4,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,5,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,71,6,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,1,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,2,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,3,1,0.001
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,4,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,5,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,72,6,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,1,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,2,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,3,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,4,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,5,0,0
2015,March,transect,transect_10,transect_10D,PA,"non-native
annual",1,73,6,1,0.05
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,74,1,1,0.01
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,74,2,1,0.001
