year,experiment,plot,subplot,bg.species,competition.density,host,grass.group,nonnative,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam
2016,competition,competition_13,competition_13,All,1,SP,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.05,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_15,competition_15,All,1,AB,"non-native
annual",1,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_15,competition_15,All,1,BD,"non-native
annual",1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0
2016,competition,competition_15,competition_15,All,1,BH,"non-native
annual",1,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_15,competition_15,All,1,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_15,competition_15,All,1,EG,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_15,competition_15,All,1,SP,"native
perennial",0,0.06666666666666667,1,1,1,NA,NA,NA,0.05,0.1,0.05,NA,NA,NA,3,3,1
2016,competition,competition_17,competition_17,All,1,AB,"non-native
annual",1,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_17,competition_17,All,1,BH,"non-native
annual",1,5e-4,0,1,NA,NA,NA,NA,0,0.001,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_17,competition_17,All,1,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_17,competition_17,All,1,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_17,competition_17,All,1,SP,"native
perennial",0,0.06666666666666667,1,1,1,NA,NA,NA,0.1,0.05,0.05,NA,NA,NA,3,3,1
2016,competition,competition_22,competition_22,All,1,AB,"non-native
annual",1,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_22,competition_22,All,1,BD,"non-native
annual",1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0
2016,competition,competition_22,competition_22,All,1,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0
2016,competition,competition_22,competition_22,All,1,EG,"native
perennial",0,0.003666666666666667,1,0,1,NA,NA,NA,0.001,0,0.01,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_22,competition_22,All,1,SP,"native
perennial",0,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_22,competition_22,All,1,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.001,0.01,0.05,NA,NA,NA,3,3,1
2016,competition,competition_187,competition_187,BD seed,80,AB,"non-native
annual",1,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_187,competition_187,BD seed,80,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_187,competition_187,BD seed,80,EG,"native
perennial",0,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_187,competition_187,BD seed,80,SP,"native
perennial",0,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1
2016,competition,competition_188,competition_188,AB seed,10,BD,"non-native
annual",1,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1
2016,competition,competition_188,competition_188,AB seed,10,BH,"non-native
annual",1,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_188,competition_188,AB seed,10,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_188,competition_188,AB seed,10,SP,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_188,competition_188,AB seed,10,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.01,0.05,0.001,NA,NA,NA,3,3,1
2016,competition,competition_191,competition_191,BD seed,80,AB,"non-native
annual",1,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_191,competition_191,BD seed,80,SP,"native
perennial",0,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_191,competition_191,BD seed,80,EG,"native
perennial",0,0.02,1,1,0,NA,NA,NA,0.05,0.01,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_191,competition_191,BD seed,80,SP,"native
perennial",0,0.03333333333333333,1,1,0,NA,NA,NA,0.05,0.05,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_196,competition_196,BH seed,20,EG,"native
perennial",0,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_196,competition_196,BH seed,20,SP,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1
2016,competition,competition_199,competition_199,BD seed,40,EG,"native
perennial",0,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_199,competition_199,BD seed,40,SP,"native
perennial",0,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_199,competition_199,BD seed,40,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_210,competition_210,EG seed,40,AB,"non-native
annual",1,0.003666666666666667,0,1,1,NA,NA,NA,0,0.01,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_210,competition_210,EG seed,40,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_210,competition_210,EG seed,40,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_210,competition_210,EG seed,40,SP,"native
perennial",0,0.033666666666666664,1,1,1,NA,NA,NA,0.05,0.05,0.001,NA,NA,NA,3,3,1
2016,competition,competition_211,competition_211,EG seed,80,AB,"non-native
annual",1,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_211,competition_211,EG seed,80,BH,"non-native
annual",1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0
2016,competition,competition_211,competition_211,EG seed,80,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_211,competition_211,EG seed,80,SP,"native
perennial",0,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_52,competition_52,SP adult,4,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_52,competition_52,SP adult,4,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_52,competition_52,SP adult,4,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_41,competition_41,SP adult,8,AB,"non-native
annual",1,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_41,competition_41,SP adult,8,BH,"non-native
annual",1,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_41,competition_41,SP adult,8,EG,"native
perennial",0,5e-4,0,1,NA,NA,NA,NA,0,0.001,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_41,competition_41,SP adult,8,EG,"native
perennial",0,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1
2016,competition,competition_41,competition_41,SP adult,8,SP,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_212,competition_212,EG adult,2,AB,"non-native
annual",1,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_212,competition_212,EG adult,2,SP,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_212,competition_212,EG adult,2,EG,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_212,competition_212,EG adult,2,SP,"native
perennial",0,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1
2016,competition,competition_213,competition_213,SP seed,20,AB,"non-native
annual",1,0.05333333333333333,1,1,1,NA,NA,NA,0.05,0.1,0.01,NA,NA,NA,3,3,1
2016,competition,competition_213,competition_213,SP seed,20,BH,"non-native
annual",1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0
2016,competition,competition_213,competition_213,SP seed,20,EG,"native
perennial",0,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_213,competition_213,SP seed,20,SP,"native
perennial",0,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_213,competition_213,SP seed,20,EG,"native
perennial",0,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_213,competition_213,SP seed,20,SP,"native
perennial",0,0.04,1,1,1,NA,NA,NA,0.1,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_218,competition_218,SP seed,100,AB,"non-native
annual",1,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1
2016,competition,competition_218,competition_218,SP seed,100,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0
2016,competition,competition_218,competition_218,SP seed,100,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_218,competition_218,SP seed,100,SP,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.001,0.01,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_218,competition_218,SP seed,100,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.01,0.001,0.05,NA,NA,NA,3,3,1
2016,competition,competition_220,competition_220,AB seed,80,AB,"non-native
annual",1,0.02,1,1,0,NA,NA,NA,0.01,0.05,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_220,competition_220,AB seed,80,EG,"native
perennial",0,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_220,competition_220,AB seed,80,SP,"native
perennial",0,0.003666666666666667,0,1,1,NA,NA,NA,0,0.01,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_221,competition_221,EG adult,4,AB,"non-native
annual",1,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_221,competition_221,EG adult,4,BH,"non-native
annual",1,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1
2016,competition,competition_221,competition_221,EG adult,4,EG,"native
perennial",0,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_221,competition_221,EG adult,4,EG,"native
perennial",0,0.001,1,1,NA,NA,NA,NA,0.001,0.001,NA,NA,NA,NA,2,2,1
2016,competition,competition_221,competition_221,EG adult,4,SP,"native
perennial",0,0.033666666666666664,1,1,1,NA,NA,NA,0.001,0.05,0.05,NA,NA,NA,3,3,1
2016,competition,competition_224,competition_224,BH seed,100,AB,"non-native
annual",1,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1
2016,competition,competition_224,competition_224,BH seed,100,EG,"native
perennial",0,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_224,competition_224,BH seed,100,SP,"native
perennial",0,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_224,competition_224,BH seed,100,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_224,competition_224,BH seed,100,SP,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_225,competition_225,AB seed,10,AB,"non-native
annual",1,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_225,competition_225,AB seed,10,BD,"non-native
annual",1,0.0055000000000000005,1,1,NA,NA,NA,NA,0.001,0.01,NA,NA,NA,NA,2,2,1
2016,competition,competition_225,competition_225,AB seed,10,SP,"native
perennial",0,5e-4,0,1,NA,NA,NA,NA,0,0.001,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_225,competition_225,AB seed,10,EG,"native
perennial",0,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_225,competition_225,AB seed,10,SP,"native
perennial",0,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1
2016,competition,competition_230,competition_230,BD seed,100,EG,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0
2016,competition,competition_230,competition_230,BD seed,100,SP,"native
perennial",0,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_230,competition_230,BD seed,100,EG,"native
perennial",0,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_231,competition_231,BH seed,10,EG,"native
perennial",0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0
2016,competition,competition_231,competition_231,BH seed,10,SP,"native
perennial",0,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_231,competition_231,BH seed,10,EG,"native
perennial",0,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_232,competition_232,SP seed,20,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_232,competition_232,SP seed,20,SP,"native
perennial",0,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_232,competition_232,SP seed,20,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_232,competition_232,SP seed,20,SP,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_53,competition_53,SP adult,4,AB,"non-native
annual",1,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_53,competition_53,SP adult,4,EG,"native
perennial",0,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666
2016,competition,competition_53,competition_53,SP adult,4,EG,"native
perennial",0,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1
2016,competition,competition_53,competition_53,SP adult,4,SP,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.01,0.05,0.001,NA,NA,NA,3,3,1
2016,competition,competition_47,competition_47,SP adult,6,AB,"non-native
annual",1,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1
2016,competition,competition_47,competition_47,SP adult,6,EG,"native
perennial",0,0.05333333333333333,1,1,1,NA,NA,NA,0.1,0.05,0.01,NA,NA,NA,3,3,1
2016,competition,competition_47,competition_47,SP adult,6,SP,"native
perennial",0,0.05333333333333333,1,1,1,NA,NA,NA,0.1,0.05,0.01,NA,NA,NA,3,3,1
2016,competition,competition_24,competition_24,All,1,AB,"non-native
annual",1,0.025,1,0,NA,NA,NA,NA,0.05,0,NA,NA,NA,NA,1,2,0.5
2016,competition,competition_24,competition_24,All,1,BH,"non-native
annual",1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0
2016,competition,competition_24,competition_24,All,1,EG,"native
perennial",0,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333
2016,competition,competition_24,competition_24,All,1,EG,"native
perennial",0,0.020333333333333332,1,1,1,NA,NA,NA,0.01,0.001,0.05,NA,NA,NA,3,3,1
